ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
13240	"ENSMUSG00000039128.13"	"Cdc123"	chr2	-	5804910	5805033	5803946	5803975	5807430	5807506
13241	"ENSMUSG00000039128.13"	"Cdc123"	chr2	-	5833080	5833113	5822815	5823197	5833655	5833678
13244	"ENSMUSG00000071350.12"	"Setdb2"	chr14	-	59426488	59426554	59422520	59423484	59431142	59431268
13246	"ENSMUSG00000028944.14"	"Prkag2"	chr5	-	24869130	24869277	24866078	24866172	24871054	24871092
13247	"ENSMUSG00000028944.14"	"Prkag2"	chr5	-	24876988	24877034	24874873	24875215	24878704	24878763
13250	"ENSMUSG00000039960.5"	"Rhou"	chr8	+	123655491	123655550	123653928	123654216	123660860	123663884
13251	"ENSMUSG00000030505.17"	"Prmt3"	chr7	+	49780308	49780343	49778543	49778713	49781120	49781170
13252	"ENSMUSG00000030505.17"	"Prmt3"	chr7	+	49780308	49780391	49778580	49778713	49781120	49781170
13253	"ENSMUSG00000030505.17"	"Prmt3"	chr7	+	49848494	49848545	49828943	49829030	49848736	49848824
13254	"ENSMUSG00000030505.17"	"Prmt3"	chr7	+	49848736	49848824	49828943	49829030	49857366	49858265
13257	"ENSMUSG00000031562.15"	"Dctd"	chr8	+	48138178	48138878	48137257	48137374	48140342	48141663
13258	"ENSMUSG00000031562.15"	"Dctd"	chr8	+	48138781	48138878	48137257	48137374	48140342	48140609
13259	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81709486	81709606	81706400	81706503	81710360	81710553
13260	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81712818	81712977	81712021	81712135	81716566	81716701
13261	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81724485	81724625	81721898	81722026	81729711	81730003
13262	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81724485	81724632	81721898	81722026	81729711	81730003
13280	"ENSMUSG00000029174.18"	"Tbc1d1"	chr5	+	64275394	64275505	64271089	64271181	64277915	64278044
13281	"ENSMUSG00000091705.8"	"H2-Q2"	chr17	+	35345659	35345708	35345453	35345486	35345843	35346762
13283	"ENSMUSG00000003435.9"	"Supt5"	chr7	-	28316282	28316441	28316008	28316177	28316783	28316889
13287	"ENSMUSG00000003435.9"	"Supt5"	chr7	-	28330017	28330029	28329582	28329652	28330579	28330645
13289	"ENSMUSG00000044224.16"	"Dnajc21"	chr15	-	10447695	10447771	10446755	10447226	10449575	10449748
13290	"ENSMUSG00000023307.13"	"March5"	chr19	+	37217182	37217313	37210670	37210873	37220302	37220486
13291	"ENSMUSG00000037119.4"	"Fam91a1"	chr15	+	58442831	58442966	58441577	58441726	58443160	58443274
13295	"ENSMUSG00000056692.12"	"RP24-535N4.2"	chr17	-	27767910	27768239	27751231	27753995	27786070	27786268
13296	"ENSMUSG00000056692.12"	"RP24-535N4.2"	chr17	-	27768135	27768239	27751245	27753995	27786070	27786268
13297	"ENSMUSG00000056692.12"	"RP24-535N4.2"	chr17	-	27786070	27786268	27767488	27768239	27820176	27820491
13298	"ENSMUSG00000056692.12"	"RP24-535N4.2"	chr17	-	27793908	27794063	27786070	27786268	27820176	27820491
13299	"ENSMUSG00000022350.7"	"Washc5"	chr15	-	59349292	59349403	59348384	59348525	59350131	59350207
13300	"ENSMUSG00000022350.7"	"Washc5"	chr15	-	59369152	59369298	59368375	59368460	59369879	59370185
13310	"ENSMUSG00000030697.7"	"Ppp4c"	chr7	-	126788116	126788218	126787436	126787610	126788383	126788434
13311	"ENSMUSG00000030697.7"	"Ppp4c"	chr7	-	126789023	126789075	126788383	126788434	126792060	126792223
13312	"ENSMUSG00000030697.7"	"Ppp4c"	chr7	-	126789023	126789134	126788383	126788434	126792060	126792147
13319	"ENSMUSG00000028898.15"	"Trnau1ap"	chr4	-	132325945	132326045	132325351	132325489	132328468	132328566
13323	"ENSMUSG00000006800.14"	"Sulf2"	chr2	-	166077517	166077641	166075771	166075805	166079036	166079179
13324	"ENSMUSG00000006800.14"	"Sulf2"	chr2	-	166089197	166089348	166086985	166087161	166093454	166093624
13325	"ENSMUSG00000006800.14"	"Sulf2"	chr2	-	166132587	166132854	166116871	166117111	166154946	166155285
13333	"ENSMUSG00000036246.14"	"Gmip"	chr8	+	69810801	69810859	69810536	69810717	69811157	69811283
13334	"ENSMUSG00000036246.14"	"Gmip"	chr8	+	69815433	69815543	69814394	69814591	69815613	69815691
13335	"ENSMUSG00000036246.14"	"Gmip"	chr8	+	69815443	69815543	69814394	69814591	69815613	69815691
13346	"ENSMUSG00000071172.12"	"Srsf3"	chr17	+	29038489	29038624	29036240	29036448	29041206	29041293
13348	"ENSMUSG00000071172.12"	"Srsf3"	chr17	+	29040774	29040813	29038489	29038624	29041206	29041293
13349	"ENSMUSG00000044308.17"	"Ubr3"	chr2	+	69959566	69959663	69955964	69956106	69965373	69965515
13350	"ENSMUSG00000044308.17"	"Ubr3"	chr2	+	69988785	69988896	69983127	69983261	69991424	69991625
13352	"ENSMUSG00000044308.17"	"Ubr3"	chr2	+	70003353	70003459	70000457	70000543	70009102	70009188
13359	"ENSMUSG00000034863.9"	"Ano8"	chr8	-	71478926	71479058	71476842	71478831	71479150	71479342
13365	"ENSMUSG00000013629.16"	"Cad"	chr5	+	31075954	31076124	31075808	31075853	31076217	31076292
13366	"ENSMUSG00000013629.16"	"Cad"	chr5	+	31076673	31076703	31076217	31076292	31077092	31077218
13367	"ENSMUSG00000013629.16"	"Cad"	chr5	+	31076673	31076886	31076217	31076292	31077092	31077218
13369	"ENSMUSG00000026199.17"	"Ankzf1"	chr1	+	75195800	75195948	75194840	75195712	75196152	75196381
13379	"ENSMUSG00000073639.5"	"Rab18"	chr18	+	6778494	6778556	6770053	6770109	6783119	6783192
13382	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80345321	80345413	80345042	80345103	80345512	80345703
13383	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80347281	80347337	80345512	80345703	80347556	80347855
13385	"ENSMUSG00000024539.17"	"Ptpn2"	chr18	-	67695623	67695724	67688890	67688989	67711836	67711927
13390	"ENSMUSG00000034354.17"	"Mtmr3"	chr11	-	4490977	4491148	4489621	4489767	4491806	4491992
13391	"ENSMUSG00000034354.17"	"Mtmr3"	chr11	-	4517740	4517907	4507589	4507686	4520831	4520914
13398	"ENSMUSG00000031389.17"	"Arhgap4"	chrX	-	73920982	73921041	73919962	73920008	73921271	73921370
13400	"ENSMUSG00000027306.15"	"Nusap1"	chr2	+	119633719	119633818	119630336	119630505	119635477	119635587
13408	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9604515	9604629	9602468	9602501	9635900	9635969
13413	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9624359	9624401	9620908	9622226	9635900	9635969
13417	"ENSMUSG00000021458.17"	"AC130827.2"	chr13	+	63273225	63273349	63272500	63272656	63282141	63282258
13425	"ENSMUSG00000058392.12"	"Rrp1b"	chr17	+	32047673	32047731	32045928	32046011	32048552	32048638
13426	"ENSMUSG00000058392.12"	"Rrp1b"	chr17	+	32051682	32051849	32051145	32051210	32052738	32052827
13427	"ENSMUSG00000058392.12"	"Rrp1b"	chr17	+	32053856	32053954	32052271	32052827	32055104	32055124
13428	"ENSMUSG00000067150.5"	"Xpo5"	chr17	+	46207778	46207916	46206486	46206559	46208074	46208257
13431	"ENSMUSG00000031149.7"	"Praf2"	chrX	+	7729715	7729933	7728438	7728762	7730267	7731064
13433	"ENSMUSG00000027177.14"	"Hipk3"	chr2	-	104440205	104440292	104439229	104439414	104441244	104441364
13435	"ENSMUSG00000034390.16"	"Cmip"	chr8	+	117454899	117455046	117453822	117453870	117455638	117455744
13439	"ENSMUSG00000024847.14"	"Aip"	chr19	-	4118086	4118266	4115981	4116170	4121335	4121545
13445	"ENSMUSG00000038453.16"	"Srcin1"	chr11	-	97542533	97542557	97537043	97537239	97551676	97551978
13446	"ENSMUSG00000038453.16"	"Srcin1"	chr11	-	97548879	97548978	97537043	97537239	97551676	97551978
13448	"ENSMUSG00000038453.16"	"Srcin1"	chr11	-	97566710	97566773	97551872	97551978	97573795	97574047
13451	"ENSMUSG00000021044.15"	"Adck1"	chr12	+	88368334	88368480	88360553	88360595	88371694	88371778
13452	"ENSMUSG00000021044.15"	"Adck1"	chr12	+	88431020	88431179	88401972	88402176	88441082	88441241
13453	"ENSMUSG00000051166.10"	"Eml5"	chr12	-	98794113	98794286	98792515	98792678	98794430	98794619
13454	"ENSMUSG00000051166.10"	"Eml5"	chr12	-	98798790	98798929	98796506	98796621	98800902	98801111
13455	"ENSMUSG00000051166.10"	"Eml5"	chr12	-	98798790	98798948	98796506	98796621	98800902	98801111
13456	"ENSMUSG00000051166.10"	"Eml5"	chr12	-	98810518	98810617	98805466	98805487	98815934	98816064
13459	"ENSMUSG00000051166.10"	"Eml5"	chr12	-	98870766	98870904	98865253	98865510	98873003	98873088
13464	"ENSMUSG00000027593.15"	"Raly"	chr2	+	154821006	154821089	154794398	154794467	154857268	154857338
13465	"ENSMUSG00000027593.15"	"Raly"	chr2	+	154844445	154844498	154821006	154821089	154847248	154848491
13468	"ENSMUSG00000037544.14"	"Dlgap5"	chr14	-	47411444	47411567	47410307	47410378	47411658	47411666
13480	"ENSMUSG00000056498.13"	"Tmem154"	chr3	+	84689575	84689603	84684551	84684590	84690543	84690629
13481	"ENSMUSG00000024926.9"	"Kat5"	chr19	-	5608801	5608957	5608637	5608712	5609235	5609372
13484	"ENSMUSG00000042606.9"	"Hirip3"	chr7	+	126862817	126862926	126862480	126862720	126863168	126863431
13485	"ENSMUSG00000042606.9"	"Hirip3"	chr7	+	126864319	126864485	126863168	126864250	126864562	126864661
13488	"ENSMUSG00000019790.17"	"Stxbp5"	chr10	-	9789362	9789428	9770449	9770689	9798121	9798273
13490	"ENSMUSG00000037824.6"	"Tspan14"	chr14	-	40934187	40934285	40918629	40918680	40966775	40966807
13493	"ENSMUSG00000032849.14"	"Abcc4"	chr14	-	118507592	118507682	118500707	118500880	118516432	118516588
13495	"ENSMUSG00000029833.17"	"Trim24"	chr6	+	37903532	37903651	37870810	37871474	37915164	37915297
13497	"ENSMUSG00000029833.17"	"Trim24"	chr6	+	37927525	37927640	37919373	37919490	37931353	37931484
13498	"ENSMUSG00000029833.17"	"Trim24"	chr6	+	37931353	37931500	37927525	37927640	37943412	37943530
13499	"ENSMUSG00000029833.17"	"Trim24"	chr6	+	37943412	37943530	37931353	37931500	37945520	37945687
13514	"ENSMUSG00000030410.16"	"Dmwd"	chr7	+	19080041	19081301	19077992	19078237	19081918	19081993
13538	"ENSMUSG00000086646.7"	"Platr20"	chr11	-	51198575	51198716	51189832	51190311	51219457	51219526
13541	"ENSMUSG00000028609.6"	"Magoh"	chr4	+	107884916	107884999	107882989	107883178	107887176	107887387
13542	"ENSMUSG00000024067.13"	"Dpy30"	chr17	-	74307719	74307862	74299473	74299824	74315901	74315949
13543	"ENSMUSG00000024067.13"	"Dpy30"	chr17	-	74315901	74315949	74307719	74307862	74316043	74316116
13546	"ENSMUSG00000043962.16"	"Thrap3"	chr4	-	126166930	126167074	126164081	126165617	126167469	126167665
13548	"ENSMUSG00000043962.16"	"Thrap3"	chr4	-	126177861	126178557	126176183	126176356	126179911	126180814
13549	"ENSMUSG00000043962.16"	"Thrap3"	chr4	-	126177861	126178557	126176183	126176356	126186434	126186588
13550	"ENSMUSG00000043962.16"	"Thrap3"	chr4	-	126179911	126180814	126176183	126176356	126186434	126186588
13551	"ENSMUSG00000043962.16"	"Thrap3"	chr4	-	126179911	126180814	126177861	126178557	126186434	126186588
13559	"ENSMUSG00000036450.4"	"Hif1an"	chr19	+	44569892	44569956	44569403	44569510	44570226	44570337
13562	"ENSMUSG00000055204.15"	"Ankrd17"	chr5	-	90230805	90230970	90227165	90229341	90232240	90232419
13563	"ENSMUSG00000055204.15"	"Ankrd17"	chr5	-	90282850	90283603	90278242	90278388	90285040	90285143
13568	"ENSMUSG00000027341.10"	"Tmem230"	chr2	-	132244018	132244141	132239491	132240626	132245955	132246074
13569	"ENSMUSG00000038172.14"	"Ttc39b"	chr4	-	83252985	83253050	83247612	83247718	83256044	83256112
13570	"ENSMUSG00000038172.14"	"Ttc39b"	chr4	-	83297927	83297962	83271116	83271218	83324070	83324189
13578	"ENSMUSG00000041642.18"	"Kif21b"	chr1	+	136167161	136167200	136165017	136165131	136169186	136169323
13583	"ENSMUSG00000024302.16"	"Dtna"	chr18	+	23569561	23569775	23545685	23545766	23583083	23583169
13586	"ENSMUSG00000032342.13"	"Mto1"	chr9	+	78449717	78449835	78449418	78449618	78452763	78453053
13591	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18065034	18065194	18055236	18055371	18071124	18071204
13593	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18082510	18082725	18071124	18071204	18101457	18101512
13595	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18092783	18092834	18071124	18071204	18101457	18101512
13598	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18101457	18101512	18071124	18071204	18122244	18122348
13599	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18101457	18101512	18082510	18082725	18109781	18109891
13600	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18109781	18109891	18071124	18071204	18122244	18122348
13601	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18109781	18109891	18101457	18101512	18122244	18122348
13602	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18126133	18126229	18123708	18123812	18146776	18146872
13603	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18139267	18139336	18071124	18071204	18146776	18146872
13605	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18171042	18171075	18170250	18170298	18186217	18186396
13607	"ENSMUSG00000014748.13"	"Tex261"	chr6	-	83771446	83771549	83768884	83771303	83772241	83772309
13609	"ENSMUSG00000027394.13"	"Ttl"	chr2	+	129068854	129068933	129065941	129066303	129075855	129076088
13610	"ENSMUSG00000027394.13"	"Ttl"	chr2	+	129075855	129076088	129065941	129066303	129081209	129081345
13611	"ENSMUSG00000027394.13"	"Ttl"	chr2	+	129088993	129089137	129081973	129082243	129092940	129096283
13613	"ENSMUSG00000026204.15"	"Ptprn"	chr1	-	75257944	75258296	75257292	75257424	75258378	75258637
13615	"ENSMUSG00000027379.13"	"Bub1"	chr2	-	127819212	127819364	127817251	127817478	127821674	127821859
13616	"ENSMUSG00000027379.13"	"Bub1"	chr2	-	127825106	127825150	127823447	127824059	127827300	127827497
13620	"ENSMUSG00000017421.18"	"Zfp207"	chr11	+	80403364	80403408	80402645	80402711	80403600	80403662
13622	"ENSMUSG00000070858.12"	"AC163329.3"	chr5	+	33983719	33983896	33983509	33983564	33984051	33984140
13623	"ENSMUSG00000070858.12"	"AC163329.3"	chr5	+	33983756	33983896	33983432	33983564	33984051	33984140
13624	"ENSMUSG00000070858.12"	"AC163329.3"	chr5	+	33983756	33983896	33983469	33983639	33984051	33984140
13625	"ENSMUSG00000038615.17"	"Nfe2l1"	chr11	-	96821250	96821409	96817413	96820516	96822103	96822319
13626	"ENSMUSG00000038615.17"	"Nfe2l1"	chr11	-	96827197	96828223	96822103	96822319	96829818	96829968
13627	"ENSMUSG00000025192.13"	"Entpd7"	chr19	+	43711734	43711838	43704879	43705030	43716273	43716330
13638	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18627117	18627240	18622606	18622694	18631515	18632643
13639	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18627117	18627240	18622606	18622694	18641564	18641665
13640	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18629545	18629635	18627117	18627240	18631515	18631880
13641	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18629545	18629635	18627117	18627240	18641564	18641665
13642	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18631515	18632643	18622606	18622694	18641564	18641665
13643	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18631515	18632643	18627117	18627240	18641564	18641665
13644	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18631515	18632643	18629545	18629635	18641564	18641665
13646	"ENSMUSG00000037369.17"	"Kdm6a"	chrX	+	18245965	18246064	18241701	18241828	18246196	18246416
13648	"ENSMUSG00000037369.17"	"Kdm6a"	chrX	+	18246974	18247109	18246196	18246416	18248269	18248359
13649	"ENSMUSG00000037369.17"	"Kdm6a"	chrX	+	18247566	18247722	18246196	18246416	18248269	18248359
13661	"ENSMUSG00000111497.1"	"RP23-186O3.11"	chr9	-	21075584	21075668	21073074	21075496	21075963	21076107
13662	"ENSMUSG00000111497.1"	"RP23-186O3.11"	chr9	-	21075963	21076107	21075584	21075668	21076566	21076641
13663	"ENSMUSG00000111497.1"	"RP23-186O3.11"	chr9	-	21080083	21080168	21079600	21079812	21080704	21080817
13664	"ENSMUSG00000111497.1"	"RP23-186O3.11"	chr9	-	21080083	21080171	21079600	21079812	21080704	21080817
13665	"ENSMUSG00000111497.1"	"RP23-186O3.11"	chr9	-	21090249	21090316	21086244	21086714	21091758	21091997
13666	"ENSMUSG00000020538.15"	"Srebf1"	chr11	-	60201245	60201411	60200634	60200835	60201579	60201712
13668	"ENSMUSG00000030060.14"	"Hmces"	chr6	+	87917838	87917982	87914305	87914695	87921525	87921551
13669	"ENSMUSG00000030060.14"	"Hmces"	chr6	+	87925631	87925810	87921525	87921651	87933241	87933434
13679	"ENSMUSG00000022855.8"	"Senp2"	chr16	+	22036469	22036646	22032103	22032164	22038536	22038668
13680	"ENSMUSG00000022855.8"	"Senp2"	chr16	+	22041321	22041401	22040439	22040643	22042969	22043054
13681	"ENSMUSG00000023906.2"	"Cldn6"	chr17	+	23679757	23679821	23679364	23679407	23681047	23682446
13682	"ENSMUSG00000003814.8"	"Calr"	chr8	-	84842943	84843036	84841849	84842844	84844064	84844208
13683	"ENSMUSG00000003814.8"	"Calr"	chr8	-	84845861	84846065	84844870	84844965	84846249	84846351
13708	"ENSMUSG00000001995.9"	"Sipa1l2"	chr8	-	125519845	125519906	125491110	125492833	125569654	125569756
13709	"ENSMUSG00000029802.13"	"Abcg2"	chr6	+	58596974	58597108	58595974	58596017	58655637	58655808
13712	"ENSMUSG00000038456.9"	"Dennd2a"	chr6	-	39496973	39497174	39495176	39495270	39506700	39506822
13713	"ENSMUSG00000038456.9"	"Dennd2a"	chr6	-	39522655	39523759	39508241	39508369	39557574	39557867
13723	"ENSMUSG00000028293.14"	"Slc35a1"	chr4	-	34683284	34683462	34675471	34675631	34687243	34687255
13725	"ENSMUSG00000013160.7"	"Atp6v0d1"	chr8	-	105530814	105530993	105529173	105529253	105565782	105566047
13726	"ENSMUSG00000013160.7"	"Atp6v0d1"	chr8	-	105539320	105539492	105530814	105530993	105565782	105566047
13741	"ENSMUSG00000022752.8"	"Tomm70a"	chr16	+	57133076	57133250	57121713	57122194	57134652	57134779
13742	"ENSMUSG00000022752.8"	"Tomm70a"	chr16	+	57149819	57149942	57147732	57147830	57152582	57154530
13743	"ENSMUSG00000040410.14"	"Fbxl4"	chr4	+	22403531	22403745	22390676	22390921	22422716	22422788
13745	"ENSMUSG00000069094.12"	"Pde7a"	chr3	-	19230255	19230352	19229687	19229768	19230956	19231101
13746	"ENSMUSG00000069094.12"	"Pde7a"	chr3	-	19241145	19241209	19236443	19236539	19241341	19241518
13749	"ENSMUSG00000069094.12"	"Pde7a"	chr3	-	19243049	19243201	19241145	19241209	19256777	19256861
13750	"ENSMUSG00000069094.12"	"Pde7a"	chr3	-	19256777	19256861	19243049	19243201	19260231	19260241
13751	"ENSMUSG00000003234.15"	"Abcf3"	chr16	+	20549743	20549790	20549234	20549314	20550003	20550101
13754	"ENSMUSG00000045699.3"	"Gm21411"	chr4	-	146893748	146893875	146892405	146892658	146897711	146897815
13771	"ENSMUSG00000037013.15"	"Ss18"	chr18	-	14640256	14640361	14636495	14636618	14640955	14641123
13772	"ENSMUSG00000037013.15"	"Ss18"	chr18	-	14651022	14651244	14640955	14641123	14655026	14655180
13773	"ENSMUSG00000037013.15"	"Ss18"	chr18	-	14655026	14655180	14651022	14651244	14670308	14670393
13774	"ENSMUSG00000037013.15"	"Ss18"	chr18	-	14670308	14670393	14655026	14655180	14679386	14679463
13776	"ENSMUSG00000026694.19"	"Mettl13"	chr1	-	162544185	162544385	162542257	162542453	162546227	162546527
13778	"ENSMUSG00000024598.8"	"Fbn2"	chr18	-	58203745	58203844	58200609	58200705	58208599	58208682
13781	"ENSMUSG00000035365.15"	"Parpbp"	chr10	-	88111595	88111774	88110298	88110380	88114520	88114701
13787	"ENSMUSG00000022962.14"	"Gart"	chr16	-	91638726	91638795	91637929	91638055	91639339	91639451
13791	"ENSMUSG00000034037.14"	"Fgd5"	chr6	+	92050005	92050166	92038186	92038217	92050389	92050549
13794	"ENSMUSG00000026761.12"	"Orc4"	chr2	-	48917164	48917338	48911403	48912648	48927095	48927247
13800	"ENSMUSG00000035469.17"	"Rcbtb1"	chr14	+	59206763	59206930	59205624	59205722	59209924	59209971
13801	"ENSMUSG00000035469.17"	"Rcbtb1"	chr14	+	59206803	59206930	59205624	59205722	59209927	59210067
13804	"ENSMUSG00000035469.17"	"Rcbtb1"	chr14	+	59228254	59228381	59226307	59226498	59229886	59229961
13809	"ENSMUSG00000031935.9"	"Med17"	chr9	-	15263603	15263763	15260350	15262438	15265351	15265469
13810	"ENSMUSG00000031935.9"	"Med17"	chr9	-	15267413	15267551	15265351	15265469	15270342	15270527
13812	"ENSMUSG00000031935.9"	"Med17"	chr9	-	15277556	15277723	15275845	15276065	15279549	15279931
13814	"ENSMUSG00000026687.14"	"Aldh9a1"	chr1	+	167355671	167355806	167354426	167354556	167356529	167356726
13815	"ENSMUSG00000026687.14"	"Aldh9a1"	chr1	+	167365774	167365887	167364165	167364649	167367404	167367647
13823	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76601105	76601186	76600937	76601027	76601262	76601337
13826	"ENSMUSG00000035027.18"	"Map2k2"	chr10	+	81108747	81108958	81105914	81106238	81115025	81115172
13828	"ENSMUSG00000042389.13"	"Tsen2"	chr6	+	115553990	115554027	115549912	115549994	115559592	115559742
13829	"ENSMUSG00000008373.16"	"Prpf31"	chr7	+	3634692	3634862	3634123	3634230	3636200	3636358
13842	"ENSMUSG00000026547.15"	"Tagln2"	chr1	+	172505760	172505935	172505119	172505327	172506185	172506288
13848	"ENSMUSG00000060715.9"	"RP24-481M4.2"	chr1	-	53185214	53185290	53182494	53182544	53187553	53187636
13855	"ENSMUSG00000062328.7"	"Rpl17"	chr18	+	75001349	75001390	75001190	75001243	75001665	75001800
13862	"ENSMUSG00000029640.17"	"Usp12"	chr5	-	146739099	146739178	146734808	146737780	146740293	146740491
13863	"ENSMUSG00000029640.17"	"Usp12"	chr5	-	146763200	146763414	146754369	146754599	146768936	146769017
13869	"ENSMUSG00000040850.17"	"Psme4"	chr11	+	30806254	30806329	30804962	30805026	30807702	30807825
13870	"ENSMUSG00000040850.17"	"Psme4"	chr11	+	30837281	30837491	30835335	30835467	30838884	30839021
13879	"ENSMUSG00000021684.17"	"Pde8b"	chr13	-	95123263	95123320	95107654	95107845	95250133	95250274
13881	"ENSMUSG00000021684.17"	"Pde8b"	chr13	-	95123263	95123323	95107654	95107845	95250133	95250274
13882	"ENSMUSG00000054766.13"	"Set"	chr2	+	30069326	30069430	30068959	30069102	30069517	30069557
13884	"ENSMUSG00000022555.12"	"Dgat1"	chr15	-	76504114	76504220	76503864	76503972	76504348	76504369
13885	"ENSMUSG00000001827.12"	"Folr1"	chr7	-	101863924	101864094	101859365	101859554	101868397	101868467
13886	"ENSMUSG00000001827.12"	"Folr1"	chr7	-	101863924	101864106	101859365	101859554	101868397	101868467
13899	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85801784	85801952	85583896	85583994	85825201	85825350
13905	"ENSMUSG00000028581.17"	"Laptm5"	chr4	+	130932016	130932109	130930770	130930866	130934460	130935078
13925	"ENSMUSG00000028676.17"	"Srsf10"	chr4	+	135863522	135863576	135863039	135863202	135867125	135868382
13926	"ENSMUSG00000028676.17"	"Srsf10"	chr4	+	135863525	135863576	135863039	135863202	135867125	135868382
13930	"ENSMUSG00000020832.14"	"Eral1"	chr11	-	78075390	78075639	78074279	78074627	78075721	78075834
13932	"ENSMUSG00000023066.9"	"Rttn"	chr18	+	89081893	89081984	89075426	89075518	89090426	89090616
13941	"ENSMUSG00000024817.13"	"Uhrf2"	chr19	+	30039063	30039297	30030512	30030931	30056234	30056494
13942	"ENSMUSG00000024817.13"	"Uhrf2"	chr19	+	30056234	30056494	30039063	30039297	30071242	30071461
13943	"ENSMUSG00000004561.14"	"Mettl17"	chr14	+	51886810	51886979	51885401	51885522	51887222	51887304
13944	"ENSMUSG00000004561.14"	"Mettl17"	chr14	+	51886897	51886979	51884951	51885522	51887222	51887272
13947	"ENSMUSG00000025200.6"	"Cwf19l1"	chr19	-	44120872	44120952	44114523	44114733	44121848	44121960
13956	"ENSMUSG00000021395.11"	"Spin1"	chr13	+	51144301	51144535	51139356	51139610	51148961	51152494
13966	"ENSMUSG00000066440.5"	"Zfyve26"	chr12	-	79286205	79286327	79285481	79285646	79287374	79287879
13975	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24899395	24899575	24899144	24899294	24899674	24899713
13977	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24909149	24909161	24907328	24907386	24912747	24912866
13979	"ENSMUSG00000041702.7"	"Btbd7"	chr12	-	102787934	102788384	102780796	102785932	102790704	102790883
13983	"ENSMUSG00000030691.15"	"Fchsd2"	chr7	+	101196879	101196934	101191666	101191800	101198480	101198609
13984	"ENSMUSG00000030691.15"	"Fchsd2"	chr7	+	101244120	101244216	101233871	101233994	101250444	101250561
13996	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51473005	51473081	51472328	51472380	51474533	51474605
14026	"ENSMUSG00000015112.15"	"Slc25a13"	chr6	-	6042558	6042649	6041217	6042332	6042740	6042899
14028	"ENSMUSG00000015112.15"	"Slc25a13"	chr6	-	6180970	6181113	6152407	6152523	6191263	6191317
14029	"ENSMUSG00000108037.2"	"RP24-503A2.6"	chr6	+	125046903	125047070	125043953	125044025	125047210	125047325
14031	"ENSMUSG00000022999.15"	"Lmbr1l"	chr15	-	98908675	98908759	98908519	98908596	98908848	98908921
14032	"ENSMUSG00000022999.15"	"Lmbr1l"	chr15	-	98909387	98909456	98909202	98909267	98911495	98911622
14033	"ENSMUSG00000026278.14"	"Bok"	chr1	+	93686406	93686669	93685701	93685854	93689156	93689285
14034	"ENSMUSG00000026278.14"	"Bok"	chr1	+	93686417	93686669	93685659	93685854	93689156	93689285
14036	"ENSMUSG00000031458.8"	"Coprs"	chr8	-	13885665	13885881	13884793	13885201	13887759	13887826
14040	"ENSMUSG00000023935.9"	"Spats1"	chr17	-	45452677	45452740	45449434	45449550	45454090	45454211
14041	"ENSMUSG00000023935.9"	"Spats1"	chr17	-	45454090	45454211	45449434	45449550	45457157	45457319
14042	"ENSMUSG00000023935.9"	"Spats1"	chr17	-	45464426	45464580	45461161	45461310	45474798	45474938
14045	"ENSMUSG00000001985.9"	"Grik3"	chr4	+	125641543	125641597	125639280	125639462	125649678	125649852
14046	"ENSMUSG00000071657.12"	"Bscl2"	chr19	+	8845170	8845314	8840534	8843090	8846189	8846324
14050	"ENSMUSG00000036644.15"	"Tbc1d9b"	chr11	+	50168168	50168225	50163824	50163896	50168695	50168802
14052	"ENSMUSG00000029322.12"	"Plac8"	chr5	-	100556479	100556595	100553724	100553988	100559751	100559876
14058	"ENSMUSG00000044533.15"	"Rps2"	chr17	+	24720968	24721302	24720533	24720731	24721622	24721714
