ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
8496	"ENSMUSG00000005501.14"	"Usp40"	chr1	-	87974076	87974134	87967509	87967598	87975807	87975931
8497	"ENSMUSG00000005501.14"	"Usp40"	chr1	-	88004959	88005091	88004246	88004314	88007224	88007442
8498	"ENSMUSG00000109520.2"	"Olfr1493-ps1"	chr19	+	13723802	13723853	13723277	13723314	13726243	13727983
8499	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6986020	6986094	6985804	6985840	6986289	6986486
8500	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6986020	6986094	6985804	6985840	6986773	6986816
8501	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6986289	6986486	6985804	6985840	6986773	6986816
8502	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6986289	6986486	6986020	6986094	6986773	6986816
8503	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6986773	6986816	6986289	6986486	6987351	6987629
8504	"ENSMUSG00000005371.14"	"Fbxo11"	chr17	-	87999532	87999627	87997512	87997635	88000771	88000857
8505	"ENSMUSG00000005371.14"	"Fbxo11"	chr17	-	88011292	88011376	88010935	88011068	88012556	88012686
8506	"ENSMUSG00000030584.14"	"Dpf1"	chr7	+	29311606	29311696	29311264	29311392	29312847	29312912
8507	"ENSMUSG00000030584.14"	"Dpf1"	chr7	+	29313081	29313213	29312847	29312926	29314138	29314189
8508	"ENSMUSG00000030584.14"	"Dpf1"	chr7	+	29314138	29314189	29313081	29313213	29314282	29314402
8509	"ENSMUSG00000030536.10"	"Iqgap1"	chr7	-	80729643	80729691	80728848	80729081	80730068	80730153
8510	"ENSMUSG00000030536.10"	"Iqgap1"	chr7	-	80821777	80821845	80809047	80809114	80825832	80825974
8511	"ENSMUSG00000035637.14"	"Grhpr"	chr4	+	44982878	44983009	44981432	44981506	44983873	44983943
8512	"ENSMUSG00000035637.14"	"Grhpr"	chr4	+	44986763	44986926	44986285	44986390	44987215	44987248
8513	"ENSMUSG00000019966.18"	"Kitl"	chr10	+	100080856	100080940	100079973	100080130	100087346	100087456
8514	"ENSMUSG00000031351.15"	"Zfp185"	chrX	+	72997737	72997803	72997281	72997405	72998535	72998574
8515	"ENSMUSG00000031351.15"	"Zfp185"	chrX	+	73003372	73003459	73002574	73002658	73012439	73012628
8516	"ENSMUSG00000031351.15"	"Zfp185"	chrX	+	73012439	73012628	73003372	73003459	73015738	73015849
8517	"ENSMUSG00000099554.1"	"RP24-297J24.2"	chrY	+	73828196	73828380	73827281	73827467	73828906	73829395
8518	"ENSMUSG00000027966.20"	"Col11a1"	chr3	+	114138170	114138186	114133135	114133189	114138399	114138453
8519	"ENSMUSG00000027966.20"	"Col11a1"	chr3	+	114212395	114212480	114212072	114212185	114213217	114213286
8520	"ENSMUSG00000055850.12"	"Rnf181"	chr6	-	72361311	72361370	72361116	72361226	72362275	72362360
8521	"ENSMUSG00000055850.12"	"Rnf181"	chr6	-	72361411	72361539	72361116	72361226	72362240	72362382
8522	"ENSMUSG00000055850.12"	"Rnf181"	chr6	-	72361411	72361539	72361116	72361226	72362275	72362344
8523	"ENSMUSG00000029534.17"	"St7"	chr6	+	17819249	17819332	17693946	17694362	17834616	17834776
8524	"ENSMUSG00000029534.17"	"St7"	chr6	+	17850356	17850425	17848003	17848079	17852257	17852412
8525	"ENSMUSG00000029534.17"	"St7"	chr6	+	17905706	17905842	17904896	17904969	17906407	17906492
8526	"ENSMUSG00000029534.17"	"St7"	chr6	+	17921988	17922124	17906407	17906510	17930765	17930858
8527	"ENSMUSG00000029534.17"	"St7"	chr6	+	17921988	17922139	17906407	17906510	17930765	17930858
8528	"ENSMUSG00000029534.17"	"St7"	chr6	+	17921988	17922139	17906407	17906510	17934118	17934258
8529	"ENSMUSG00000029534.17"	"St7"	chr6	+	17930765	17930858	17906407	17906510	17934118	17934258
8530	"ENSMUSG00000029534.17"	"St7"	chr6	+	17930765	17930858	17921988	17922139	17934118	17934258
8531	"ENSMUSG00000029534.17"	"St7"	chr6	+	17934118	17934258	17921988	17922139	17942669	17942935
8532	"ENSMUSG00000025083.18"	"Afap1l2"	chr19	-	56933716	56933800	56930256	56930261	56937234	56937238
8533	"ENSMUSG00000025083.18"	"Afap1l2"	chr19	-	57002249	57002303	56950137	56950266	57008150	57008210
8534	"ENSMUSG00000072704.6"	"Smim10l1"	chr6	+	133106362	133106530	133105289	133105605	133107863	133107982
8535	"ENSMUSG00000024503.2"	"Spink1"	chr18	-	43735199	43735234	43733523	43733630	43737094	43737237
8536	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181322800	181322894	181322311	181322510	181323362	181323444
8537	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181334911	181334977	181330792	181330877	181335892	181336046
8538	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181338234	181338354	181335935	181336046	181339055	181339094
8539	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181340495	181340593	181339110	181339241	181346831	181346906
8540	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181341524	181341580	181340495	181340593	181346831	181346906
8541	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181349894	181349980	181349668	181349709	181350125	181350203
8542	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355008	181355125	181354352	181354442	181355309	181355552
8543	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355008	181355125	181354352	181354442	181355327	181355552
8544	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355309	181355552	181355008	181355125	181355650	181355812
8545	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355327	181355552	181355008	181355125	181355650	181355812
8546	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355416	181355552	181355008	181355125	181355650	181355813
8547	"ENSMUSG00000027166.14"	"Dnajc24"	chr2	-	105970447	105970516	105966708	105967094	105980981	105981120
8548	"ENSMUSG00000027166.14"	"Dnajc24"	chr2	-	105970447	105970516	105966708	105967094	106001928	106002075
8549	"ENSMUSG00000027166.14"	"Dnajc24"	chr2	-	105973921	105974082	105970438	105970516	105980981	105981120
8550	"ENSMUSG00000027166.14"	"Dnajc24"	chr2	-	105980981	105981120	105966708	105967094	106001928	106002008
8551	"ENSMUSG00000027166.14"	"Dnajc24"	chr2	-	105980981	105981120	105970447	105970516	106001928	106002008
8552	"ENSMUSG00000021326.12"	"Trim27"	chr13	+	21190096	21190124	21189854	21189970	21190592	21190686
8553	"ENSMUSG00000021326.12"	"Trim27"	chr13	+	21190592	21190686	21190096	21190124	21191219	21191246
8554	"ENSMUSG00000028456.18"	"Unc13b"	chr4	+	43115102	43115160	43058975	43059285	43165743	43165978
8555	"ENSMUSG00000028456.18"	"Unc13b"	chr4	+	43161442	43161478	43115102	43115160	43165743	43165978
8556	"ENSMUSG00000028456.18"	"Unc13b"	chr4	+	43233903	43233909	43232529	43232608	43234665	43234740
8557	"ENSMUSG00000028456.18"	"Unc13b"	chr4	+	43256128	43256272	43255820	43255917	43256775	43256853
8558	"ENSMUSG00000028456.18"	"Unc13b"	chr4	+	43260992	43261049	43259461	43259609	43261681	43261774
8559	"ENSMUSG00000042719.17"	"Naa25"	chr5	+	121407192	121407278	121397935	121398062	121408196	121408335
8560	"ENSMUSG00000042719.17"	"Naa25"	chr5	+	121409085	121409204	121408196	121408335	121413006	121413081
8561	"ENSMUSG00000042719.17"	"Naa25"	chr5	+	121429332	121429461	121426726	121426826	121430604	121430756
8562	"ENSMUSG00000005656.9"	"Snx6"	chr12	-	54760398	54760474	54757035	54757075	54763619	54763725
8563	"ENSMUSG00000005656.9"	"Snx6"	chr12	-	54770718	54770840	54768018	54768142	54783402	54783513
8564	"ENSMUSG00000005656.9"	"Snx6"	chr12	-	54770718	54770840	54768018	54768142	54784014	54784119
8565	"ENSMUSG00000005656.9"	"Snx6"	chr12	-	54783402	54783513	54768018	54768142	54784014	54784119
8566	"ENSMUSG00000005656.9"	"Snx6"	chr12	-	54783402	54783513	54770718	54770840	54784014	54784119
8567	"ENSMUSG00000005656.9"	"Snx6"	chr12	-	54795453	54795501	54784014	54784119	54795647	54795664
8568	"ENSMUSG00000056296.17"	"Synpr"	chr14	+	13329665	13329721	13285140	13285206	13493507	13493548
8569	"ENSMUSG00000056296.17"	"Synpr"	chr14	+	13493507	13493632	13285140	13285206	13562917	13563116
8570	"ENSMUSG00000056296.17"	"Synpr"	chr14	+	13524947	13525046	13493507	13493632	13562917	13563045
8571	"ENSMUSG00000097636.7"	"Mirt1"	chr19	-	53446775	53446887	53446340	53446483	53447155	53447313
8572	"ENSMUSG00000036168.15"	"Ccdc38"	chr10	+	93569875	93569933	93567663	93567756	93570846	93570919
8573	"ENSMUSG00000036168.15"	"Ccdc38"	chr10	+	93578708	93578891	93575272	93575408	93579761	93579967
8574	"ENSMUSG00000021488.8"	"Nsd1"	chr13	+	55233894	55234030	55213203	55214150	55238689	55238862
8575	"ENSMUSG00000021488.8"	"Nsd1"	chr13	+	55238689	55238862	55213203	55214150	55245517	55248077
8576	"ENSMUSG00000021488.8"	"Nsd1"	chr13	+	55277273	55277427	55276522	55276641	55277531	55277590
8577	"ENSMUSG00000021488.8"	"Nsd1"	chr13	+	55301726	55301843	55299690	55299960	55302838	55302980
8578	"ENSMUSG00000029403.14"	"Cdkl2"	chr5	-	92008964	92009053	92006073	92008134	92017121	92017228
8579	"ENSMUSG00000029403.14"	"Cdkl2"	chr5	-	92037167	92037362	92033578	92033757	92039237	92039436
8580	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69912163	69912238	69911676	69911869	69912922	69913224
8581	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69935778	69936036	69917945	69918078	69950652	69950754
8582	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69950652	69950754	69935778	69936036	69974089	69974271
8583	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69950652	69950754	69935778	69936036	69995942	69996233
8584	"ENSMUSG00000019437.17"	"Tlcd1"	chr11	+	78179037	78179221	78178129	78178236	78179369	78179452
8585	"ENSMUSG00000019054.13"	"Fis1"	chr5	+	136962998	136963131	136953274	136953590	136965092	136965169
8586	"ENSMUSG00000019054.13"	"Fis1"	chr5	+	136964208	136964395	136962998	136963131	136965092	136965169
8587	"ENSMUSG00000029706.15"	"Pax4"	chr6	-	28445112	28445238	28444803	28444886	28445784	28445860
8588	"ENSMUSG00000029179.14"	"Zcchc4"	chr5	+	52783988	52784107	52783053	52783214	52785097	52785180
8589	"ENSMUSG00000040183.13"	"Ankrd6"	chr4	-	32818604	32818709	32817418	32817550	32821256	32821334
8590	"ENSMUSG00000040183.13"	"Ankrd6"	chr4	-	32821256	32821334	32818604	32818709	32822152	32822251
8591	"ENSMUSG00000040183.13"	"Ankrd6"	chr4	-	32823405	32823504	32822152	32822251	32827088	32827187
8592	"ENSMUSG00000040183.13"	"Ankrd6"	chr4	-	32824395	32824494	32823405	32823504	32827088	32827187
8593	"ENSMUSG00000040183.13"	"Ankrd6"	chr4	-	32827088	32827187	32824395	32824494	32828709	32828808
8594	"ENSMUSG00000040183.13"	"Ankrd6"	chr4	-	32827094	32827187	32824463	32824494	32828709	32828808
8595	"ENSMUSG00000028322.11"	"Exosc3"	chr4	-	45317677	45317829	45316612	45317028	45319549	45319699
8596	"ENSMUSG00000048281.9"	"Dleu7"	chr14	-	62285877	62286015	62276231	62277108	62292527	62293047
8597	"ENSMUSG00000096289.4"	"Olfr1484"	chr19	+	13583964	13584107	13583510	13583656	13585279	13588832
8598	"ENSMUSG00000096289.4"	"Olfr1484"	chr19	+	13583964	13584107	13583510	13583656	13585357	13588832
8599	"ENSMUSG00000050619.14"	"Zscan29"	chr2	-	121164740	121164845	121163746	121164202	121166043	121166718
8600	"ENSMUSG00000050619.14"	"Zscan29"	chr2	-	121169198	121169403	121166043	121166718	121169809	121170268
8601	"ENSMUSG00000000148.17"	"Brat1"	chr5	+	140714292	140714384	140713052	140713172	140714566	140714685
8602	"ENSMUSG00000100227.6"	"RP24-226K2.1"	chrY	+	54292553	54292737	54291638	54291824	54293264	54293333
8603	"ENSMUSG00000008461.6"	"Fut1"	chr7	+	45617611	45617747	45617288	45617494	45618621	45618633
8604	"ENSMUSG00000032754.14"	"Slc8b1"	chr5	+	120520967	120521135	120520773	120520886	120521753	120521861
8605	"ENSMUSG00000032754.14"	"Slc8b1"	chr5	+	120529509	120529663	120527740	120527862	120530315	120530396
8606	"ENSMUSG00000020225.10"	"Tmbim4"	chr10	+	120217503	120217609	120215540	120215649	120220750	120220784
8607	"ENSMUSG00000020225.10"	"Tmbim4"	chr10	+	120220750	120220784	120217503	120217609	120222005	120222123
8608	"ENSMUSG00000075221.3"	"Olfr992"	chr2	-	85402981	85403078	85398823	85400554	85403169	85403327
8609	"ENSMUSG00000029591.14"	"Ung"	chr5	+	114131318	114131513	114130385	114130625	114132180	114132276
8610	"ENSMUSG00000029591.14"	"Ung"	chr5	+	114135863	114135961	114131992	114132276	114136346	114136435
8611	"ENSMUSG00000074165.10"	"Zfp788"	chr7	+	41634679	41634710	41633202	41633694	41647482	41647617
8612	"ENSMUSG00000074165.10"	"Zfp788"	chr7	+	41634679	41634710	41633202	41633694	41647490	41647548
8613	"ENSMUSG00000074165.10"	"Zfp788"	chr7	+	41643332	41643432	41634679	41634710	41647482	41647617
8614	"ENSMUSG00000074165.10"	"Zfp788"	chr7	+	41643332	41643432	41634679	41634710	41647490	41647617
8615	"ENSMUSG00000029634.15"	"Rnf6"	chr5	-	146219264	146219342	146217900	146218096	146220401	146220484
8616	"ENSMUSG00000070372.11"	"Capza1"	chr3	-	104839781	104839988	104834724	104834804	104840827	104840891
8617	"ENSMUSG00000052539.15"	"Magi3"	chr3	-	104016601	104016692	104013258	104016068	104017500	104017639
8618	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83572840	83572946	83572397	83572455	83573219	83573252
8619	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83572840	83572946	83572662	83572753	83573027	83573045
8620	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83573027	83573045	83572840	83572946	83573219	83573252
8621	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83573027	83573143	83572840	83572946	83573219	83573288
8622	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83573410	83573455	83572840	83573323	83573870	83573922
8623	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83573410	83573455	83572840	83573323	83574477	83574528
8624	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83573708	83573922	83573410	83573455	83574477	83574528
8625	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83573870	83573922	83573027	83573323	83574477	83574528
8626	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83573870	83573922	83573410	83573455	83574477	83574528
8627	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83590182	83590301	83574477	83574528	83594339	83594465
8628	"ENSMUSG00000025001.11"	"Hells"	chr19	+	38940470	38940507	38938405	38938462	38940596	38940601
8629	"ENSMUSG00000025001.11"	"Hells"	chr19	+	38950187	38950384	38946724	38946868	38951834	38951931
8630	"ENSMUSG00000025001.11"	"Hells"	chr19	+	38964596	38964693	38959668	38959828	38965406	38965483
8631	"ENSMUSG00000036054.15"	"Sugp2"	chr8	+	70242160	70242361	70236667	70236794	70242490	70242651
8632	"ENSMUSG00000036054.15"	"Sugp2"	chr8	+	70260468	70260589	70259682	70259819	70261230	70261317
8633	"ENSMUSG00000036054.15"	"Sugp2"	chr8	+	70261230	70261317	70260441	70260589	70262870	70263105
8634	"ENSMUSG00000025917.9"	"Cops5"	chr1	-	10032338	10032424	10030598	10030710	10033257	10033323
8635	"ENSMUSG00000024622.7"	"Hmgxb3"	chr18	-	61137402	61137622	61136226	61136360	61140790	61140975
8636	"ENSMUSG00000024622.7"	"Hmgxb3"	chr18	-	61152184	61152283	61150368	61150518	61155027	61155125
8637	"ENSMUSG00000003810.12"	"Mast2"	chr4	-	116312852	116313018	116312290	116312392	116313692	116313825
8638	"ENSMUSG00000003810.12"	"Mast2"	chr4	-	116333412	116333433	116330390	116330469	116337421	116337497
8639	"ENSMUSG00000003810.12"	"Mast2"	chr4	-	116368735	116368784	116352972	116353064	116391602	116391634
8640	"ENSMUSG00000042524.14"	"Sun2"	chr15	-	79737472	79737568	79737065	79737159	79738519	79738660
8641	"ENSMUSG00000040712.16"	"Camta2"	chr11	-	70670890	70670911	70670548	70670736	70671007	70671079
8642	"ENSMUSG00000040712.16"	"Camta2"	chr11	-	70683278	70683350	70682893	70683047	70683889	70684025
8643	"ENSMUSG00000040712.16"	"Camta2"	chr11	-	70683278	70683365	70682893	70683047	70683889	70684025
8644	"ENSMUSG00000040712.16"	"Camta2"	chr11	-	70683278	70683417	70682893	70683047	70683889	70684025
8645	"ENSMUSG00000040712.16"	"Camta2"	chr11	-	70686346	70686441	70685913	70686166	70687885	70687943
8646	"ENSMUSG00000030867.7"	"Plk1"	chr7	+	122161506	122161651	122160535	122160704	122162392	122162486
8647	"ENSMUSG00000036510.17"	"Cdh8"	chr8	-	99111670	99111792	99098829	99098947	99171265	99171402
8648	"ENSMUSG00000023150.14"	"Ivns1abp"	chr1	+	151349375	151349603	151344476	151344755	151350980	151351109
8649	"ENSMUSG00000023150.14"	"Ivns1abp"	chr1	+	151350980	151351109	151349375	151349603	151351553	151351723
8650	"ENSMUSG00000023150.14"	"Ivns1abp"	chr1	+	151354633	151354759	151353919	151354093	151356128	151356236
8651	"ENSMUSG00000017400.10"	"Stac2"	chr11	-	98039618	98039756	98036622	98038070	98040097	98040149
8652	"ENSMUSG00000017400.10"	"Stac2"	chr11	-	98040916	98041005	98040421	98040519	98041138	98041200
8653	"ENSMUSG00000054310.16"	"Obox1"	chr7	+	15547445	15547504	15547276	15547315	15555116	15555378
8654	"ENSMUSG00000038208.13"	"Pgap3"	chr11	-	98397895	98398048	98391321	98391757	98398884	98398982
8655	"ENSMUSG00000070501.14"	"Ifi214"	chr1	-	173526264	173526372	173524808	173525222	173526463	173526703
8656	"ENSMUSG00000022685.9"	"Parn"	chr16	-	13648418	13648499	13647242	13647299	13650634	13650677
8657	"ENSMUSG00000022685.9"	"Parn"	chr16	-	13652392	13652483	13651797	13651836	13652644	13652710
8658	"ENSMUSG00000022685.9"	"Parn"	chr16	-	13652644	13652710	13651377	13651836	13654448	13654593
8659	"ENSMUSG00000039929.14"	"Urb1"	chr16	-	90791074	90791212	90788934	90789108	90792685	90792881
8660	"ENSMUSG00000029649.10"	"Pomp"	chr5	+	147872565	147872659	147869411	147869513	147875463	147875611
8661	"ENSMUSG00000099853.3"	"RP24-173C11.2"	chr7	+	71369772	71369828	71369520	71369550	71370334	71370423
8662	"ENSMUSG00000099853.3"	"RP24-173C11.2"	chr7	+	71370013	71370019	71264274	71264301	71370334	71370423
8663	"ENSMUSG00000099853.3"	"RP24-173C11.2"	chr7	+	71370334	71370423	71369772	71369828	71377239	71377423
8664	"ENSMUSG00000099853.3"	"RP24-173C11.2"	chr7	+	71373293	71373419	71370334	71370423	71377239	71377423
8665	"ENSMUSG00000099853.3"	"RP24-173C11.2"	chr7	+	71375131	71375201	71373293	71373419	71377239	71377423
8666	"ENSMUSG00000103190.5"	"RP24-550J1.4"	chrY	+	18996344	18996529	18995434	18995616	18997057	18997125
8667	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109543699	109543805	109541000	109541099	109544026	109544307
8668	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109543699	109543849	109541004	109541099	109544026	109544742
8669	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109544947	109545041	109544026	109544742	109546429	109546542
8670	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109546429	109546542	109544947	109545041	109549290	109549371
8671	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109546429	109546542	109544947	109545041	109549478	109549552
8672	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109549290	109549371	109544947	109545041	109549478	109549552
8673	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109549290	109549371	109546429	109546542	109549478	109549552
8674	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109549290	109549371	109546429	109546542	109549518	109549552
8675	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109558236	109558320	109549652	109549810	109571390	109571719
8676	"ENSMUSG00000028923.14"	"Necap2"	chr4	-	141070854	141070940	141070055	141070233	141071580	141071839
8677	"ENSMUSG00000028923.14"	"Necap2"	chr4	-	141070854	141070940	141070055	141070233	141072528	141072637
8678	"ENSMUSG00000028923.14"	"Necap2"	chr4	-	141071580	141071695	141070081	141070233	141072528	141072637
8679	"ENSMUSG00000028923.14"	"Necap2"	chr4	-	141071580	141071717	141070055	141070233	141072528	141072637
8680	"ENSMUSG00000084965.1"	"RP23-83K15.7"	chr6	-	34441934	34442178	34419395	34421137	34443007	34443255
8681	"ENSMUSG00000020566.19"	"Atp6v1c2"	chr12	-	17288995	17289133	17288082	17288180	17291428	17291522
8682	"ENSMUSG00000020566.19"	"Atp6v1c2"	chr12	-	17307470	17307500	17301120	17301215	17308271	17308357
8683	"ENSMUSG00000020566.19"	"Atp6v1c2"	chr12	-	17314485	17314589	17308271	17308357	17321597	17321665
8684	"ENSMUSG00000047021.14"	"Cfap65"	chr1	-	74929254	74929357	74928333	74928500	74933069	74933238
8685	"ENSMUSG00000047021.14"	"Cfap65"	chr1	-	74931843	74932028	74929254	74929357	74933069	74933238
8686	"ENSMUSG00000023902.18"	"Zscan10"	chr17	+	23607123	23607388	23605504	23605964	23607579	23607644
8687	"ENSMUSG00000023902.18"	"Zscan10"	chr17	+	23607123	23607388	23605504	23605964	23608107	23608165
8688	"ENSMUSG00000023902.18"	"Zscan10"	chr17	+	23607579	23607644	23605513	23605964	23608107	23608165
8689	"ENSMUSG00000023902.18"	"Zscan10"	chr17	+	23607579	23607644	23607123	23607388	23608107	23608165
8690	"ENSMUSG00000023902.18"	"Zscan10"	chr17	+	23608107	23608165	23605504	23605964	23609266	23609466
8691	"ENSMUSG00000000740.12"	"Rpl13"	chr8	+	123102844	123102986	123102650	123102762	123103182	123103356
8692	"ENSMUSG00000053916.4"	"Nanp"	chr2	-	151038615	151038709	151030756	151030916	151039236	151039362
8693	"ENSMUSG00000026511.7"	"Srp9"	chr1	+	182128683	182128752	182124749	182124975	182131335	182132407
8694	"ENSMUSG00000062519.13"	"Zfp398"	chr6	+	47840251	47840647	47835663	47835920	47858928	47859055
8695	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151803755	151803802	151803468	151803569	151804445	151804511
8696	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151804445	151804540	151803260	151803569	151806271	151806407
8697	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151804445	151804540	151803260	151803569	151806275	151806407
8698	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151804445	151804540	151803657	151803802	151806271	151806407
8699	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151804445	151804540	151803657	151803802	151806275	151806407
8700	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151806271	151806407	151801313	151801366	151806719	151806860
8701	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151806271	151806407	151803346	151803569	151806719	151806860
8702	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151806271	151806407	151803661	151803802	151806719	151806860
8703	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151806275	151806407	151801313	151801366	151806719	151806860
8704	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151806275	151806407	151803468	151803569	151806719	151806860
8705	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151806275	151806407	151803661	151803802	151806719	151806860
8706	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151836221	151836329	151835223	151835292	151840055	151840108
8707	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151853523	151853592	151853398	151853446	151854141	151854241
8708	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151859454	151859688	151857807	151857913	151860166	151860268
8709	"ENSMUSG00000025261.17"	"Huwe1"	chrX	+	151906264	151906363	151905355	151905431	151906950	151907084
8710	"ENSMUSG00000090083.10"	"Rnf8"	chr17	+	29621508	29621637	29614789	29615078	29626505	29627073
8711	"ENSMUSG00000039041.15"	"Adrm1"	chr2	+	180175853	180175956	180175354	180175755	180176073	180176282
8712	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59688569	59688619	59684984	59685226	59690485	59690562
8713	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59692551	59692728	59692336	59692389	59695977	59696099
8714	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59692611	59692728	59692336	59692389	59695977	59696077
8715	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59695977	59696099	59692443	59692728	59698322	59698386
8716	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59700884	59700949	59698322	59698459	59702812	59702947
8717	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59703135	59703224	59702812	59702947	59704062	59704161
8718	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59704062	59704208	59702812	59702947	59704623	59704750
8719	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59704623	59704750	59704062	59704208	59705592	59705756
8720	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59705592	59705756	59704623	59704750	59706632	59706767
8721	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59705727	59705756	59704708	59704750	59706632	59706767
8722	"ENSMUSG00000030877.11"	"AC122248.4"	chr7	+	120988362	120988421	120987467	120987493	120988959	120989135
8723	"ENSMUSG00000030877.11"	"AC122248.4"	chr7	+	120998900	120998984	120995379	120995534	121000094	121000217
8724	"ENSMUSG00000020366.18"	"Mapk9"	chr11	+	49854736	49854977	49854229	49854382	49863543	49863673
8725	"ENSMUSG00000072723.10"	"RP24-532L14.2"	chr14	-	7776510	7776812	7771140	7771302	7788480	7788654
8726	"ENSMUSG00000072723.10"	"RP24-532L14.2"	chr14	-	7786006	7786113	7771185	7771302	7788480	7788654
8727	"ENSMUSG00000027887.11"	"Sypl2"	chr3	-	108216576	108216768	108211471	108214682	108217587	108217789
8728	"ENSMUSG00000115008.1"	"RP23-268P13.4"	chr14	+	48884842	48884937	48880851	48880930	48885464	48885547
8729	"ENSMUSG00000115008.1"	"RP23-268P13.4"	chr14	+	48885464	48885547	48880851	48880930	48885888	48886068
8730	"ENSMUSG00000035161.7"	"Ints6"	chr14	-	62759200	62759350	62743908	62743998	62760165	62760243
8731	"ENSMUSG00000060703.12"	"Cd302"	chr2	-	60255070	60255097	60251992	60252491	60257032	60257203
8732	"ENSMUSG00000027304.9"	"Rtf1"	chr2	+	119691422	119691540	119675071	119675280	119692115	119692221
8733	"ENSMUSG00000027304.9"	"Rtf1"	chr2	+	119701117	119701265	119692115	119692226	119705438	119705643
8734	"ENSMUSG00000055235.11"	"Wdr86"	chr5	-	24713915	24714005	24712849	24712953	24715525	24715581
8735	"ENSMUSG00000024120.12"	"Lrpprc"	chr17	-	84708087	84708162	84707093	84707178	84710290	84710406
8736	"ENSMUSG00000024120.12"	"Lrpprc"	chr17	-	84713007	84713197	84712783	84712894	84716626	84716715
8737	"ENSMUSG00000024120.12"	"Lrpprc"	chr17	-	84740543	84740668	84740069	84740176	84748960	84749168
8738	"ENSMUSG00000032018.14"	"Sc5d"	chr9	-	42262050	42262131	42259681	42259899	42264205	42264256
8739	"ENSMUSG00000051149.15"	"Adnp"	chr2	-	168189281	168189394	168187566	168187659	168206573	168207112
