ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2670	"ENSMUSG00000060036.14"	"Rpl3"	chr15	-	80080895	80081211	80080895	80081031	80081614	80081783
2671	"ENSMUSG00000021548.10"	"Ccnh"	chr13	+	85197350	85197561	85197530	85197561	85196251	85196325
2672	"ENSMUSG00000021548.10"	"Ccnh"	chr13	+	85202332	85202496	85202440	85202496	85197350	85197561
2673	"ENSMUSG00000041354.15"	"Rgl2"	chr17	+	33935133	33935255	33935169	33935255	33934974	33935007
2674	"ENSMUSG00000045659.18"	"Plekha7"	chr7	-	116126935	116127046	116126935	116127041	116128553	116128693
2675	"ENSMUSG00000024044.17"	"Epb41l3"	chr17	+	69248629	69248717	69248631	69248717	69247535	69247754
2676	"ENSMUSG00000024044.17"	"Epb41l3"	chr17	+	69262125	69262346	69262179	69262346	69259012	69259188
2677	"ENSMUSG00000063870.12"	"Chd4"	chr6	+	125100777	125100993	125100798	125100993	125100467	125100589
2678	"ENSMUSG00000063870.12"	"Chd4"	chr6	+	125102431	125102610	125102470	125102610	125102162	125102298
2679	"ENSMUSG00000030142.10"	"Clec4e"	chr6	-	123286207	123286518	123286207	123286359	123288893	123288989
2680	"ENSMUSG00000030965.19"	"Fam175b"	chr7	+	132876597	132876717	132876635	132876717	132874826	132875017
2681	"ENSMUSG00000040356.16"	"Skiv2l"	chr17	-	34846026	34846173	34846026	34846147	34846521	34846667
2682	"ENSMUSG00000032680.11"	"RP23-453K8.1"	chr2	+	152434032	152434148	152434035	152434148	152428924	152429024
2683	"ENSMUSG00000021178.9"	"Psmc1"	chr12	+	100115419	100115605	100115468	100115605	100114837	100114962
2684	"ENSMUSG00000021936.14"	"Mapk8"	chr14	-	33387171	33387296	33387171	33387292	33388799	33388982
2685	"ENSMUSG00000027667.13"	"Zfp639"	chr3	+	32515283	32517139	32517028	32517139	32514383	32514454
2686	"ENSMUSG00000038775.14"	"Vill"	chr9	+	119070556	119070814	119070622	119070814	119070277	119070349
2687	"ENSMUSG00000021040.15"	"Slirp"	chr12	+	87449292	87449400	87449299	87449400	87447563	87447622
2688	"ENSMUSG00000002319.16"	"Ipo4"	chr14	-	55628591	55628684	55628591	55628639	55628793	55628987
2689	"ENSMUSG00000030271.14"	"Ogg1"	chr6	+	113329145	113329408	113329228	113329408	113328364	113328612
2690	"ENSMUSG00000030271.14"	"Ogg1"	chr6	+	113329145	113329408	113329335	113329408	113328364	113328612
2691	"ENSMUSG00000030271.14"	"Ogg1"	chr6	+	113329228	113329408	113329335	113329408	113328364	113328612
2692	"ENSMUSG00000054641.10"	"Mmrn1"	chr6	+	60987073	60987226	60987076	60987226	60975817	60977794
2693	"ENSMUSG00000038895.16"	"Zfp653"	chr9	-	22057500	22057702	22057500	22057678	22057803	22058415
2694	"ENSMUSG00000022472.16"	"Desi1"	chr15	-	81998109	81998299	81998109	81998232	81999504	81999614
2695	"ENSMUSG00000032127.9"	"Vps11"	chr9	-	44356227	44356453	44356227	44356429	44358068	44358316
2696	"ENSMUSG00000017405.14"	"Nek8"	chr11	-	78172450	78172683	78172450	78172603	78172924	78173130
2697	"ENSMUSG00000020474.11"	"Polm"	chr11	-	5829310	5829394	5829310	5829393	5829476	5829725
2698	"ENSMUSG00000024392.17"	"Bag6"	chr17	+	35142922	35143010	35142925	35143010	35142726	35142839
2699	"ENSMUSG00000024392.17"	"Bag6"	chr17	+	35146245	35146353	35146266	35146353	35146025	35146169
2700	"ENSMUSG00000025736.14"	"Jmjd8"	chr17	+	25829941	25830061	25829997	25830061	25829605	25829853
2701	"ENSMUSG00000071054.12"	"Safb"	chr17	+	56601047	56601130	56601055	56601130	56600821	56600971
2702	"ENSMUSG00000071054.12"	"Safb"	chr17	+	56605550	56605657	56605556	56605657	56605283	56605399
2703	"ENSMUSG00000006389.13"	"Mpl"	chr4	-	118455644	118455943	118455644	118455763	118456675	118456854
2704	"ENSMUSG00000054526.5"	"Olfr1500"	chr19	-	13826881	13828570	13826881	13828273	13828720	13828853
2705	"ENSMUSG00000054526.5"	"Olfr1500"	chr19	-	13828720	13828853	13828720	13828808	13829078	13829331
2706	"ENSMUSG00000048029.10"	"Eno4"	chr19	+	58945530	58945662	58945533	58945662	58943424	58943621
2707	"ENSMUSG00000048029.10"	"Eno4"	chr19	+	58964377	58964573	58964438	58964573	58962781	58962907
2708	"ENSMUSG00000053552.14"	"Ebf4"	chr2	+	130365459	130365657	130365575	130365657	130362245	130362431
2709	"ENSMUSG00000053552.14"	"Ebf4"	chr2	+	130369367	130369513	130369437	130369513	130365459	130365657
2710	"ENSMUSG00000012609.19"	"Ttll5"	chr12	+	85918930	85919237	85918972	85919237	85917674	85917832
2711	"ENSMUSG00000012609.19"	"Ttll5"	chr12	+	85939325	85939510	85939328	85939510	85933281	85933674
2712	"ENSMUSG00000035242.15"	"Oaz1"	chr10	+	80828710	80828796	80828718	80828796	80828460	80828633
2713	"ENSMUSG00000038524.13"	"Fchsd1"	chr18	-	37967759	37967901	37967759	37967895	37968213	37968281
2714	"ENSMUSG00000038524.13"	"Fchsd1"	chr18	-	37968213	37968333	37968213	37968281	37968749	37968795
2715	"ENSMUSG00000036990.13"	"Otud4"	chr8	+	79661037	79661135	79661040	79661135	79659397	79659462
2716	"ENSMUSG00000022474.15"	"Pmm1"	chr15	-	81954371	81954450	81954371	81954432	81955648	81955748
2717	"ENSMUSG00000042388.14"	"Dlgap3"	chr4	+	127235384	127235528	127235417	127235528	127234967	127235059
2718	"ENSMUSG00000115236.1"	"Vmn1r11"	chr6	+	57137300	57139617	57137446	57139617	57133454	57133659
2719	"ENSMUSG00000034853.16"	"Acot11"	chr4	-	106753713	106753875	106753713	106753797	106754073	106754140
2720	"ENSMUSG00000029455.14"	"Aldh2"	chr5	-	121579603	121579744	121579603	121579741	121580613	121580718
2721	"ENSMUSG00000020831.18"	"RP23-198E14.7"	chr11	-	70235695	70235800	70235695	70235760	70236023	70236211
2722	"ENSMUSG00000061894.15"	"Zscan20"	chr4	-	128589451	128590141	128589451	128589860	128591472	128591557
2723	"ENSMUSG00000021518.4"	"Ptdss1"	chr13	+	66956381	66956506	66956440	66956506	66953519	66953564
2724	"ENSMUSG00000018377.10"	"Vezf1"	chr11	+	88076172	88076374	88076190	88076374	88074661	88074725
2725	"ENSMUSG00000078683.9"	"Mup1"	chr4	-	60499055	60499142	60499055	60499101	60499265	60499367
2726	"ENSMUSG00000067825.11"	"Pex26"	chr6	+	121193511	121196185	121193514	121196185	121190100	121190247
2727	"ENSMUSG00000033124.15"	"Atg9a"	chr1	-	75186189	75187186	75186189	75186938	75187684	75187826
2728	"ENSMUSG00000001323.17"	"Srr"	chr11	-	74912961	74913133	74912961	74913132	74919436	74919662
2729	"ENSMUSG00000033326.15"	"Kdm4a"	chr4	-	118177394	118177576	118177394	118177563	118179601	118179654
2730	"ENSMUSG00000049339.16"	"Fam134a"	chr1	+	75144303	75144439	75144391	75144439	75143922	75143953
2731	"ENSMUSG00000003617.16"	"Cp"	chr3	+	19974858	19975058	19974861	19975058	19973776	19973929
2732	"ENSMUSG00000108841.1"	"Frmpd2"	chr14	+	33570809	33572014	33571735	33572014	33565765	33566109
2733	"ENSMUSG00000016128.14"	"Stard13"	chr5	-	151059458	151059675	151059458	151059618	151060747	151060921
2734	"ENSMUSG00000027329.9"	"Spef1"	chr2	-	131171901	131172025	131171901	131171949	131172203	131172258
2735	"ENSMUSG00000029153.11"	"Ociad2"	chr5	-	73329266	73329320	73329266	73329298	73332103	73332200
2736	"ENSMUSG00000056824.15"	"Zfp663"	chr2	-	165359964	165360118	165359964	165360088	165361948	165362164
2737	"ENSMUSG00000023826.15"	"Park2"	chr17	+	11303589	11303711	11303592	11303711	11237461	11237702
2738	"ENSMUSG00000023826.15"	"Park2"	chr17	+	11556647	11557234	11556914	11557234	11492678	11492794
2739	"ENSMUSG00000005417.17"	"Mprip"	chr11	+	59735829	59736064	59735943	59736064	59731507	59731592
2740	"ENSMUSG00000063157.9"	"Csn2"	chr5	-	87696027	87696072	87696027	87696069	87696153	87696177
2741	"ENSMUSG00000022475.19"	"Hdac7"	chr15	-	97807593	97807788	97807593	97807767	97807964	97808161
2742	"ENSMUSG00000022475.19"	"Hdac7"	chr15	-	97809923	97810039	97809923	97809967	97810852	97810964
2743	"ENSMUSG00000008305.18"	"Tle1"	chr4	-	72138491	72138688	72138491	72138685	72139688	72139833
2744	"ENSMUSG00000032582.14"	"Rbm6"	chr9	-	107852124	107853674	107852124	107853403	107860348	107860459
2745	"ENSMUSG00000004415.15"	"Col26a1"	chr5	-	136836653	136836757	136836653	136836751	136847483	136847606
2746	"ENSMUSG00000029053.16"	"Prkcz"	chr4	-	155294266	155294435	155294266	155294398	155300929	155301015
2747	"ENSMUSG00000008496.19"	"Pou2f2"	chr7	-	25093484	25093686	25093484	25093550	25094789	25094856
2748	"ENSMUSG00000008496.19"	"Pou2f2"	chr7	-	25097653	25097815	25097653	25097767	25099951	25100043
2749	"ENSMUSG00000008496.19"	"Pou2f2"	chr7	-	25116037	25116220	25116037	25116154	25120840	25120897
2750	"ENSMUSG00000029169.11"	"Dhx15"	chr5	-	52157454	52157577	52157454	52157569	52160229	52160421
2751	"ENSMUSG00000030774.13"	"Pak1"	chr7	+	97854435	97854649	97854438	97854649	97788540	97788974
2752	"ENSMUSG00000030774.13"	"Pak1"	chr7	+	97854435	97854649	97854438	97854649	97842934	97843141
2753	"ENSMUSG00000021000.16"	"Mia2"	chr12	+	59170257	59170318	59170261	59170318	59168933	59169035
2754	"ENSMUSG00000030557.17"	"Mef2a"	chr7	-	67251656	67251844	67251656	67251742	67264864	67264924
2755	"ENSMUSG00000010796.11"	"Asz1"	chr6	-	18075760	18075885	18075760	18075845	18076504	18076639
2756	"ENSMUSG00000074358.9"	"Ccdc61"	chr7	-	18892038	18892199	18892038	18892099	18892273	18892352
2757	"ENSMUSG00000074358.9"	"Ccdc61"	chr7	-	18899557	18899713	18899557	18899682	18900918	18901076
2758	"ENSMUSG00000035382.9"	"Pcsk7"	chr9	+	45925910	45926067	45925917	45926067	45919791	45919894
2759	"ENSMUSG00000034842.16"	"Art3"	chr5	+	92332847	92332982	92332898	92332982	92331840	92331912
2760	"ENSMUSG00000034842.16"	"Art3"	chr5	+	92405942	92405979	92405943	92405979	92404836	92404866
2761	"ENSMUSG00000029370.10"	"Rassf6"	chr5	-	90608798	90608992	90608798	90608953	90609714	90609812
2762	"ENSMUSG00000020804.12"	"Aanat"	chr11	+	116596036	116596280	116596125	116596280	116595575	116595793
2763	"ENSMUSG00000048186.14"	"Bend7"	chr2	+	4796529	4796583	4796532	4796583	4788455	4788575
2764	"ENSMUSG00000020238.14"	"Ncln"	chr10	-	81488194	81488358	81488194	81488355	81488427	81488466
2765	"ENSMUSG00000101854.2"	"RP23-428G22.1"	chr8	-	70948245	70948538	70948245	70948535	70956646	70956952
2766	"ENSMUSG00000035790.15"	"Cep19"	chr16	+	32103850	32104047	32103883	32104047	32102966	32103044
2767	"ENSMUSG00000038822.15"	"Hace1"	chr10	+	45700953	45701024	45701010	45701024	45700576	45700675
2768	"ENSMUSG00000031283.16"	"Chrdl1"	chrX	-	143327921	143328067	143327921	143328064	143365896	143365990
2769	"ENSMUSG00000046679.16"	"RP23-281H4.3"	chr6	+	86447310	86447421	86447340	86447421	86445433	86446268
2770	"ENSMUSG00000040940.18"	"Arhgef1"	chr7	+	24912056	24912352	24912309	24912352	24908310	24908424
2771	"ENSMUSG00000040940.18"	"Arhgef1"	chr7	+	24916800	24916941	24916803	24916941	24916017	24916053
2772	"ENSMUSG00000040940.18"	"Arhgef1"	chr7	+	24918519	24919351	24919183	24919351	24917894	24918000
2773	"ENSMUSG00000003316.14"	"Glg1"	chr8	-	111160620	111160810	111160620	111160741	111161425	111161533
2774	"ENSMUSG00000019487.11"	"Trip10"	chr17	+	57262353	57262472	57262356	57262472	57261639	57261788
2775	"ENSMUSG00000031785.16"	"Adgrg1"	chr8	+	95003235	95003673	95003250	95003673	95002438	95002513
2776	"ENSMUSG00000034160.13"	"Ogt"	chrX	+	101642975	101643156	101643005	101643156	101640217	101640322
2777	"ENSMUSG00000020747.17"	"Tmem94"	chr11	+	115790966	115791176	115791032	115791176	115790169	115790334
2778	"ENSMUSG00000029034.9"	"Ints11"	chr4	+	155875137	155875366	155875228	155875366	155872849	155872923
2779	"ENSMUSG00000029034.9"	"Ints11"	chr4	+	155885097	155885196	155885163	155885196	155875137	155875366
2780	"ENSMUSG00000031169.13"	"Porcn"	chrX	-	8204195	8204388	8204195	8204317	8205564	8205733
2781	"ENSMUSG00000087306.7"	"RP23-396K15.2"	chr11	+	41955136	41955216	41955137	41955216	41885543	41885680
2782	"ENSMUSG00000055799.13"	"Tcf7l1"	chr6	-	72633215	72633318	72633215	72633261	72634099	72634232
2783	"ENSMUSG00000028411.15"	"Aptx"	chr4	-	40695376	40695423	40695376	40695418	40697216	40697353
2784	"ENSMUSG00000025993.10"	"Slc40a1"	chr1	-	45925220	45925365	45925220	45925327	45926423	45926519
2785	"ENSMUSG00000025993.10"	"Slc40a1"	chr1	-	45925220	45925408	45925220	45925327	45926423	45926519
2786	"ENSMUSG00000025993.10"	"Slc40a1"	chr1	-	45925220	45925408	45925220	45925365	45926423	45926519
2787	"ENSMUSG00000032936.13"	"Camkv"	chr9	+	107945488	107945620	107945519	107945620	107945278	107945382
2788	"ENSMUSG00000051182.5"	"Olfr655"	chr7	-	104595300	104597219	104595300	104596513	104601686	104601779
2789	"ENSMUSG00000020097.14"	"Sgpl1"	chr10	-	61101680	61102063	61101680	61101801	61102567	61102714
2790	"ENSMUSG00000060445.11"	"Sycp2"	chr2	-	178350017	178350127	178350017	178350092	178350830	178350986
2791	"ENSMUSG00000035805.13"	"Mlc1"	chr15	-	88977798	88978015	88977798	88977997	88978515	88979007
2792	"ENSMUSG00000045672.15"	"Col27a1"	chr4	+	63312689	63313479	63313425	63313479	63309521	63309629
2793	"ENSMUSG00000045672.15"	"Col27a1"	chr4	+	63318191	63318315	63318261	63318315	63317983	63318037
2794	"ENSMUSG00000045672.15"	"Col27a1"	chr4	+	63324393	63324484	63324430	63324484	63323918	63323981
2795	"ENSMUSG00000045672.15"	"Col27a1"	chr4	+	63328531	63328703	63328534	63328703	63327829	63327895
2796	"ENSMUSG00000014602.15"	"Kif1a"	chr1	-	93046651	93046858	93046651	93046770	93052423	93052561
2797	"ENSMUSG00000028541.14"	"B4galt2"	chr4	-	117881314	117881705	117881314	117881670	117881775	117881817
2798	"ENSMUSG00000075102.2"	"Olfr1221"	chr2	-	89114358	89114457	89114358	89114435	89115911	89115977
2799	"ENSMUSG00000024018.17"	"Ccdc167"	chr17	-	29705270	29705323	29705270	29705320	29705488	29705583
2800	"ENSMUSG00000045013.7"	"Olfr711"	chr7	-	106969693	106974158	106969693	106972400	106975194	106975453
2801	"ENSMUSG00000054312.6"	"Mrps21"	chr3	-	95870493	95870642	95870493	95870615	95871452	95871519
2802	"ENSMUSG00000078681.10"	"Tm2d3"	chr7	+	65695142	65695327	65695169	65695327	65693850	65693943
2803	"ENSMUSG00000019235.9"	"Rps6kl1"	chr12	-	85138652	85138745	85138652	85138742	85139077	85139668
2804	"ENSMUSG00000116048.1"	"AC108412.2"	chr1	+	93489123	93489154	93489127	93489154	93478992	93479068
2805	"ENSMUSG00000042942.16"	"Greb1l"	chr18	+	10557239	10557440	10557378	10557440	10555885	10556027
2806	"ENSMUSG00000028522.16"	"Mier1"	chr4	+	103118238	103118315	103118241	103118315	103115559	103115660
2807	"ENSMUSG00000028522.16"	"Mier1"	chr4	+	103118238	103118315	103118280	103118315	103115559	103115660
2808	"ENSMUSG00000028522.16"	"Mier1"	chr4	+	103118241	103118315	103118280	103118315	103115559	103115660
2809	"ENSMUSG00000031558.15"	"Slit2"	chr5	+	48249777	48249941	48249820	48249941	48247149	48247221
2810	"ENSMUSG00000029217.16"	"Tec"	chr5	-	72783717	72783774	72783717	72783758	72785916	72786045
2811	"ENSMUSG00000029217.16"	"Tec"	chr5	-	72786737	72786819	72786737	72786778	72789139	72789244
2812	"ENSMUSG00000022822.15"	"Abcc5"	chr16	-	20392450	20392927	20392450	20392807	20396014	20396122
2813	"ENSMUSG00000089809.9"	"Rasgef1b"	chr5	-	99234475	99234691	99234475	99234688	99240822	99240960
2814	"ENSMUSG00000017677.11"	"Wsb1"	chr11	-	79248390	79248659	79248390	79248513	79250980	79251149
2815	"ENSMUSG00000002289.15"	"Angptl4"	chr17	-	33780529	33780647	33780529	33780643	33780782	33780893
2816	"ENSMUSG00000032637.15"	"Atxn2l"	chr7	-	126496436	126496646	126496436	126496628	126497253	126497364
2817	"ENSMUSG00000033762.8"	"Recql4"	chr15	-	76708124	76708226	76708124	76708223	76708326	76708434
2818	"ENSMUSG00000022401.12"	"Xpnpep3"	chr15	+	81415846	81415994	81415902	81415994	81414431	81414548
2819	"ENSMUSG00000062647.16"	"Rpl7a"	chr2	+	26912292	26912445	26912365	26912445	26912018	26912159
2820	"ENSMUSG00000062647.16"	"Rpl7a"	chr2	+	26912670	26913057	26912987	26913057	26912365	26912445
2821	"ENSMUSG00000039463.14"	"Slc9a8"	chr2	+	167459648	167459754	167459660	167459754	167457326	167457465
2822	"ENSMUSG00000028641.16"	"P3h1"	chr4	+	119241661	119241804	119241682	119241804	119241481	119241534
2823	"ENSMUSG00000032567.15"	"Aste1"	chr9	+	105396797	105397858	105397624	105397858	105396544	105396705
2824	"ENSMUSG00000035953.14"	"Tmem55b"	chr14	-	50929005	50929307	50929005	50929058	50929583	50929690
2825	"ENSMUSG00000061387.3"	"Olfr1490"	chr19	+	13654427	13659545	13657432	13659545	13651090	13651137
2826	"ENSMUSG00000022388.14"	"Ttll8"	chr15	-	88933834	88933963	88933834	88933958	88934957	88935028
2827	"ENSMUSG00000038000.10"	"Acd"	chr8	-	105700003	105700160	105700003	105700048	105700281	105700358
2828	"ENSMUSG00000038000.10"	"Acd"	chr8	-	105700281	105700402	105700281	105700358	105700702	105700839
2829	"ENSMUSG00000100988.6"	"CH36-169F23.5"	chrY	+	66161528	66161746	66161703	66161746	66160946	66161044
2830	"ENSMUSG00000028671.16"	"Gale"	chr4	+	135966253	135966546	135966369	135966546	135966002	135966116
2831	"ENSMUSG00000039328.11"	"Rnf122"	chr8	+	31128251	31128334	31128254	31128334	31125165	31125207
2832	"ENSMUSG00000046207.14"	"Pik3r6"	chr11	+	68539849	68540009	68539898	68540009	68536103	68536226
2833	"ENSMUSG00000101940.2"	"Akp-ps1"	chr1	+	87069691	87069782	87069710	87069782	87069483	87069618
2834	"ENSMUSG00000015966.17"	"Il17rb"	chr14	-	30002362	30003046	30002362	30002414	30003560	30003687
2835	"ENSMUSG00000005312.15"	"Ubqln1"	chr13	-	58179552	58179668	58179552	58179662	58183181	58183324
2836	"ENSMUSG00000038375.15"	"Trp53inp2"	chr2	+	155385880	155386169	155386000	155386169	155385289	155385464
2837	"ENSMUSG00000055421.8"	"Pcdh9"	chr14	-	93326678	93326880	93326678	93326754	93560475	93560577
2838	"ENSMUSG00000061286.7"	"Exosc5"	chr7	+	25664247	25664448	25664326	25664448	25663136	25663250
2839	"ENSMUSG00000096351.2"	"Samd11"	chr4	-	156250337	156250500	156250337	156250416	156251945	156252080
2840	"ENSMUSG00000004677.17"	"Myo9b"	chr8	+	71334312	71334394	71334315	71334394	71333626	71333831
2841	"ENSMUSG00000004677.17"	"Myo9b"	chr8	+	71354513	71354555	71354516	71354555	71353961	71354135
2842	"ENSMUSG00000004677.17"	"Myo9b"	chr8	+	71359557	71360712	71359663	71360712	71359324	71359452
2843	"ENSMUSG00000062627.9"	"Mysm1"	chr4	-	94968979	94969058	94968979	94969053	94970511	94970535
2844	"ENSMUSG00000001065.15"	"Zfp276"	chr8	+	123267504	123267699	123267599	123267699	123265313	123265431
2845	"ENSMUSG00000027835.11"	"Pdcd10"	chr3	-	75533540	75533594	75533540	75533590	75541159	75541378
2846	"ENSMUSG00000054808.15"	"Actn4"	chr7	-	28895120	28895186	28895120	28895180	28895431	28895512
2847	"ENSMUSG00000056883.5"	"Olfr533"	chr7	+	140466069	140468126	140466806	140468126	140465413	140465587
2848	"ENSMUSG00000001750.15"	"Tcirg1"	chr19	-	3898547	3898875	3898547	3898638	3898979	3899119
2849	"ENSMUSG00000057691.8"	"Zfp746"	chr6	-	48062394	48064952	48062394	48064949	48066428	48066554
2850	"ENSMUSG00000020993.9"	"Trappc6b"	chr12	-	59050267	59050398	59050267	59050385	59051640	59051708
2851	"ENSMUSG00000034522.10"	"Zfp395"	chr14	+	65385395	65385660	65385398	65385660	65358675	65358755
2852	"ENSMUSG00000020549.14"	"Elac2"	chr11	+	64992438	64992524	64992441	64992524	64992220	64992359
2853	"ENSMUSG00000000037.16"	"Scml2"	chrX	+	161209194	161209269	161209197	161209269	161202013	161202097
2854	"ENSMUSG00000000037.16"	"Scml2"	chrX	+	161237479	161237757	161237491	161237757	161234612	161234696
2855	"ENSMUSG00000039021.15"	"Ttc16"	chr2	-	32773981	32774152	32773981	32774072	32774390	32774557
2856	"ENSMUSG00000032204.13"	"Aqp9"	chr9	-	71164540	71164648	71164540	71164582	71167483	71167632
2857	"ENSMUSG00000040690.15"	"Col16a1"	chr4	+	130092730	130092781	130092739	130092781	130090506	130090560
2858	"ENSMUSG00000051113.9"	"Fam71e1"	chr7	+	44497405	44497633	44497502	44497633	44496914	44497033
2859	"ENSMUSG00000070733.13"	"Fryl"	chr5	-	73068723	73068914	73068723	73068911	73069882	73070004
2860	"ENSMUSG00000070733.13"	"Fryl"	chr5	-	73071104	73071309	73071104	73071306	73072735	73072921
2861	"ENSMUSG00000056328.14"	"Myh1"	chr11	+	67201841	67202085	67201845	67202085	67200409	67200442
2862	"ENSMUSG00000032803.15"	"Cdv3"	chr9	-	103353103	103356029	103353103	103355313	103356279	103356439
2863	"ENSMUSG00000032803.15"	"Cdv3"	chr9	-	103356279	103356439	103356279	103356433	103359875	103360018
2864	"ENSMUSG00000061702.10"	"Tmem91"	chr7	-	25669241	25669350	25669241	25669328	25670485	25670635
2865	"ENSMUSG00000060739.8"	"Nsa2"	chr13	-	97131842	97132035	97131842	97131954	97133538	97133718
2866	"ENSMUSG00000040113.14"	"Mettl11b"	chr1	-	163704002	163704252	163704002	163704163	163717082	163717258
2867	"ENSMUSG00000006720.16"	"Zfp184"	chr13	+	21950202	21950329	21950233	21950329	21949659	21949786
2868	"ENSMUSG00000025224.14"	"Gbf1"	chr19	+	46268390	46268516	46268419	46268516	46267992	46268116
2869	"ENSMUSG00000031729.6"	"Ist1"	chr8	-	109675375	109676850	109675375	109675424	109677485	109677686
2870	"ENSMUSG00000030782.16"	"Tgfb1i1"	chr7	+	128248577	128248720	128248643	128248720	128248419	128248472
2871	"ENSMUSG00000030782.16"	"Tgfb1i1"	chr7	+	128248577	128248974	128248886	128248974	128248419	128248472
2872	"ENSMUSG00000030782.16"	"Tgfb1i1"	chr7	+	128248886	128249195	128249089	128249195	128248577	128248720
2873	"ENSMUSG00000030782.16"	"Tgfb1i1"	chr7	+	128249089	128249195	128249120	128249195	128248886	128248974
2874	"ENSMUSG00000028931.11"	"Kcnab2"	chr4	-	152404599	152404644	152404599	152404642	152407126	152407206
2875	"ENSMUSG00000025858.12"	"Get4"	chr5	+	139262869	139262951	139262872	139262951	139262480	139262559
2876	"ENSMUSG00000026925.16"	"Inpp5e"	chr2	-	26400885	26401010	26400885	26400908	26401600	26401698
2877	"ENSMUSG00000026925.16"	"Inpp5e"	chr2	-	26401600	26401785	26401600	26401698	26402099	26402223
2878	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101294000	101294228	101294000	101294147	101295034	101295164
2879	"ENSMUSG00000035236.17"	"Scai"	chr2	-	39080373	39080547	39080373	39080465	39083537	39083610
2880	"ENSMUSG00000026924.17"	"Sec16a"	chr2	-	26416116	26416257	26416116	26416228	26416370	26416427
2881	"ENSMUSG00000054006.14"	"AC162916.2"	chr1	+	106542610	106542671	106542613	106542671	106541942	106542439
2882	"ENSMUSG00000054986.13"	"Sec14l3"	chr11	+	4067955	4068144	4068064	4068144	4066639	4066699
2883	"ENSMUSG00000075209.3"	"Olfr1016"	chr2	-	85797617	85800326	85797617	85800286	85802515	85802544
2884	"ENSMUSG00000024906.9"	"Mus81"	chr19	-	5483107	5483221	5483107	5483191	5483454	5483558
2885	"ENSMUSG00000024906.9"	"Mus81"	chr19	-	5483634	5483763	5483634	5483665	5483929	5484025
2886	"ENSMUSG00000052430.15"	"Bmpr1b"	chr3	-	141871302	141871405	141871302	141871400	141880356	141880516
2887	"ENSMUSG00000028944.14"	"Prkag2"	chr5	-	24889081	24889188	24889081	24889185	24908322	24908392
2888	"ENSMUSG00000031562.15"	"Dctd"	chr8	+	48138178	48138878	48138781	48138878	48137257	48137374
2889	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81724485	81724632	81724485	81724625	81729711	81730003
2890	"ENSMUSG00000027014.14"	"Cwc22"	chr2	-	77932698	77932766	77932698	77932763	77936592	77936722
2891	"ENSMUSG00000039967.14"	"Zfp292"	chr4	-	34826692	34826895	34826692	34826880	34839331	34839467
2892	"ENSMUSG00000022562.15"	"Oplah"	chr15	-	76302381	76302494	76302381	76302439	76302630	76302769
2893	"ENSMUSG00000059674.7"	"Cdh24"	chr14	-	54633649	54633771	54633649	54633767	54636332	54636469
2894	"ENSMUSG00000039205.16"	"Ciz1"	chr2	+	32370031	32370125	32370046	32370125	32367302	32367532
2895	"ENSMUSG00000023307.13"	"March5"	chr19	+	37220638	37220805	37220668	37220805	37220302	37220486
2896	"ENSMUSG00000078762.10"	"Haus5"	chr7	-	30656948	30657078	30656948	30657017	30657161	30657273
2897	"ENSMUSG00000024955.13"	"Esrra"	chr19	-	6914078	6914292	6914078	6914195	6920062	6920399
2898	"ENSMUSG00000028898.15"	"Trnau1ap"	chr4	-	132325207	132326045	132325207	132325260	132328468	132328566
2899	"ENSMUSG00000060743.12"	"H3f3a"	chr1	-	180812689	180812786	180812689	180812746	180813470	180813603
2900	"ENSMUSG00000036246.14"	"Gmip"	chr8	+	69815433	69815543	69815443	69815543	69814394	69814591
2901	"ENSMUSG00000025722.16"	"Wdr73"	chr7	-	80900347	80900453	80900347	80900436	80900643	80900711
2902	"ENSMUSG00000071172.12"	"Srsf3"	chr17	+	29038489	29041293	29041206	29041293	29036240	29036448
2903	"ENSMUSG00000044308.17"	"Ubr3"	chr2	+	69917076	69917235	69917079	69917235	69914413	69914553
2904	"ENSMUSG00000052955.5"	"Cpvl"	chr6	-	53974621	53974893	53974621	53974807	53978634	53978662
2905	"ENSMUSG00000040997.13"	"Abhd4"	chr14	+	54266859	54267181	54266994	54267181	54265280	54265392
2906	"ENSMUSG00000034863.9"	"Ano8"	chr8	-	71478720	71479058	71478720	71478831	71479150	71479342
2907	"ENSMUSG00000026199.17"	"Ankzf1"	chr1	+	75195568	75195712	75195599	75195712	75195062	75195256
2908	"ENSMUSG00000036833.16"	"Pnpla7"	chr2	+	24987113	24987199	24987118	24987199	24983489	24983649
2909	"ENSMUSG00000036833.16"	"Pnpla7"	chr2	+	24998621	24998759	24998678	24998759	24997226	24997350
2910	"ENSMUSG00000041406.14"	"RP23-376B19.2"	chr1	-	163955336	163955456	163955336	163955452	163956827	163956908
2911	"ENSMUSG00000043015.15"	"Tmem194b"	chr1	+	52643121	52643236	52643167	52643236	52642318	52642412
2912	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80345042	80345416	80345042	80345103	80345512	80345703
2913	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80347556	80347855	80347556	80347625	80348355	80348412
