ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
432	"ENSMUSG00000023206.16"	"Il15ra"	chr2	+	11720012	11720105	11723412	11723610	11718263	11718458	11724095	11724128
433	"ENSMUSG00000035934.16"	"Pknox2"	chr9	-	36954692	36954832	36968377	36968486	36936320	36936492	36987167	36987272
434	"ENSMUSG00000022211.9"	"Carmil3"	chr14	+	55494804	55494893	55495403	55495498	55494652	55494728	55495723	55495810
435	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88839184	88839230	88839330	88839490	88838844	88838961	88839626	88839768
436	"ENSMUSG00000020790.14"	"Ankfy1"	chr11	+	72712156	72712349	72714364	72714483	72690005	72690034	72722627	72722763
437	"ENSMUSG00000032966.14"	"Fkbp1a"	chr2	+	151542817	151542865	151557385	151557498	151542482	151542744	151559457	151559620
438	"ENSMUSG00000032966.14"	"Fkbp1a"	chr2	+	151544012	151544140	151545424	151545515	151542817	151542865	151557385	151557498
439	"ENSMUSG00000007815.13"	"Rhoa"	chr9	+	108315307	108315382	108327583	108327741	108306128	108306553	108330870	108330991
440	"ENSMUSG00000020882.17"	"Cacnb1"	chr11	-	98010626	98010646	98011342	98011497	98010295	98010376	98011865	98011942
441	"ENSMUSG00000020070.18"	"Rufy2"	chr10	+	62989122	62989240	62990979	62991081	62982670	62982844	62993116	62993240
442	"ENSMUSG00000029221.15"	"Slc30a9"	chr5	+	67324673	67324733	67326852	67326952	67315677	67315845	67327697	67327790
443	"ENSMUSG00000022106.14"	"Rcbtb2"	chr14	+	73158387	73158445	73160501	73160644	73154830	73154894	73161939	73162095
444	"ENSMUSG00000097039.8"	"Pvt1"	chr15	+	62149238	62149352	62175466	62175548	62107147	62107465	62242173	62242301
445	"ENSMUSG00000022160.18"	"Mettl3"	chr14	-	52296515	52296581	52296663	52296772	52296073	52296186	52296918	52296957
446	"ENSMUSG00000063889.16"	"Crem"	chr18	-	3276693	3276729	3287903	3288092	3273421	3273578	3295039	3295182
447	"ENSMUSG00000063889.16"	"Crem"	chr18	-	3276693	3276775	3287903	3288092	3273421	3273578	3295039	3295182
448	"ENSMUSG00000021541.13"	"Trpc7"	chr13	-	56831285	56831450	56860889	56861072	56822424	56822641	56887338	56888116
449	"ENSMUSG00000024799.15"	"Tm7sf2"	chr19	-	6066498	6066544	6066967	6067022	6066310	6066414	6067122	6067319
450	"ENSMUSG00000024799.15"	"Tm7sf2"	chr19	-	6066498	6066693	6066967	6067022	6065526	6066414	6067122	6067319
451	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103932071	103932163	103939451	103939545	103919406	103919876	103959322	103959419
452	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103932071	103932163	103946840	103947009	103919718	103919876	103959322	103959419
453	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103934774	103934847	103936778	103936993	103932071	103932163	103939451	103939545
454	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103934774	103934867	103936778	103936993	103932071	103932163	103939451	103939545
455	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103939451	103939491	103958293	103958422	103932071	103932163	103959322	103959419
456	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103939451	103939545	103946840	103947009	103919718	103919876	103959322	103959419
457	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103939451	103939545	103958293	103958422	103932071	103932163	103959322	103959419
458	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103947535	103947726	103957431	103957509	103946840	103947009	103959322	103959419
459	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103947564	103947726	103957431	103957509	103946840	103947009	103959322	103959419
460	"ENSMUSG00000099722.3"	"RP23-380A10.3"	chr9	-	103951881	103952088	103957431	103957509	103948658	103948726	103959322	103959419
461	"ENSMUSG00000062991.7"	"Nrg1"	chr8	-	31831204	31831228	31833152	31833230	31826252	31826355	31837669	31837728
462	"ENSMUSG00000062991.7"	"Nrg1"	chr8	-	31837669	31837728	31838260	31838328	31826252	31826355	31849309	31849439
463	"ENSMUSG00000024165.8"	"Jpt2"	chr17	-	24945579	24945628	24948637	24948780	24942155	24944678	24956017	24956166
464	"ENSMUSG00000019518.10"	"Ap4m1"	chr5	+	138172786	138172893	138172971	138173068	138172348	138172437	138174749	138174860
465	"ENSMUSG00000039678.12"	"Tbc1d13"	chr2	+	30136672	30136713	30137120	30137182	30134796	30134870	30137281	30137296
466	"ENSMUSG00000002279.18"	"Lmf1"	chr17	+	25588675	25588686	25603762	25603773	25585542	25585852	25612295	25612444
467	"ENSMUSG00000002279.18"	"Lmf1"	chr17	+	25588675	25588742	25603762	25603773	25585542	25585852	25612295	25612444
468	"ENSMUSG00000024078.6"	"Ttc27"	chr17	+	74751061	74751128	74770242	74770356	74747651	74747764	74777643	74777739
469	"ENSMUSG00000054252.17"	"Fgfr3"	chr5	+	33731280	33731431	33732116	33732261	33730143	33730334	33732721	33732912
470	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6986020	6986094	6986289	6986486	6985804	6985840	6986773	6986816
471	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6986289	6986486	6986773	6986816	6985804	6985840	6987351	6987629
472	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6986289	6986486	6986773	6986816	6986020	6986094	6987351	6987629
473	"ENSMUSG00000030584.14"	"Dpf1"	chr7	+	29313081	29313213	29314138	29314189	29312847	29312926	29314282	29314402
474	"ENSMUSG00000031351.15"	"Zfp185"	chrX	+	73003372	73003459	73012439	73012628	73002574	73002658	73015738	73015849
475	"ENSMUSG00000027966.20"	"Col11a1"	chr3	+	114094516	114094633	114094860	114095013	114090131	114090257	114095200	114095293
476	"ENSMUSG00000029534.17"	"St7"	chr6	+	17921988	17922139	17930765	17930858	17906407	17906510	17934118	17934258
477	"ENSMUSG00000029534.17"	"St7"	chr6	+	17921988	17922139	17934118	17934258	17906407	17906510	17942669	17942966
478	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355008	181355125	181355309	181355552	181354352	181354442	181355650	181355812
479	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355008	181355125	181355327	181355552	181354352	181354442	181355650	181355812
480	"ENSMUSG00000021326.12"	"Trim27"	chr13	+	21190091	21190124	21190592	21190686	21189854	21189970	21191219	21191246
481	"ENSMUSG00000021326.12"	"Trim27"	chr13	+	21190096	21190124	21190592	21190686	21189854	21189970	21191219	21191246
482	"ENSMUSG00000005656.9"	"Snx6"	chr12	-	54770718	54770840	54783402	54783513	54768018	54768142	54784014	54784119
483	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69935778	69936036	69950652	69950754	69917945	69918078	69974089	69974271
484	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69935778	69936036	69950652	69950754	69917945	69918078	69995942	69996233
485	"ENSMUSG00000040183.13"	"Ankrd6"	chr4	-	32818604	32818709	32821256	32821334	32817418	32817550	32822152	32822251
486	"ENSMUSG00000040183.13"	"Ankrd6"	chr4	-	32824395	32824494	32827088	32827187	32823405	32823504	32828709	32828808
487	"ENSMUSG00000020225.10"	"Tmbim4"	chr10	+	120217503	120217609	120220750	120220784	120215540	120215649	120222005	120222123
488	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83572840	83572946	83573027	83573045	83572680	83572753	83573219	83573252
489	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83572840	83572946	83573027	83573143	83572680	83572753	83573219	83573323
490	"ENSMUSG00000031708.16"	"Tecr"	chr8	-	83573410	83573455	83573870	83573922	83573219	83573323	83574477	83574528
491	"ENSMUSG00000036054.15"	"Sugp2"	chr8	+	70260468	70260589	70261230	70261317	70259751	70259819	70262870	70263105
492	"ENSMUSG00000023150.14"	"Ivns1abp"	chr1	+	151349375	151349603	151350980	151351109	151344476	151344755	151351553	151351723
493	"ENSMUSG00000099853.3"	"RP24-173C11.2"	chr7	+	71369462	71369550	71369772	71369828	71368566	71368927	71370334	71370423
494	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109544947	109545041	109546429	109546542	109544026	109544742	109549478	109549552
495	"ENSMUSG00000021268.17"	"Meg3"	chr12	+	109546429	109546542	109549290	109549371	109544947	109545041	109549478	109549552
496	"ENSMUSG00000028923.14"	"Necap2"	chr4	-	141070854	141070940	141071580	141071717	141070055	141070233	141072528	141072637
497	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59704062	59704208	59704623	59704750	59702812	59702947	59705592	59705756
498	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59704623	59704750	59705592	59705756	59704062	59704208	59706632	59706767
499	"ENSMUSG00000020366.18"	"Mapk9"	chr11	+	49873835	49873907	49874263	49874335	49872733	49872899	49878230	49878413
500	"ENSMUSG00000022429.11"	"Dmc1"	chr15	-	79591604	79591646	79596243	79596326	79585097	79585171	79600045	79600192
501	"ENSMUSG00000032299.10"	"Commd4"	chr9	-	57155901	57155982	57156171	57156291	57155411	57155588	57156515	57156555
502	"ENSMUSG00000032299.10"	"Commd4"	chr9	-	57156749	57156758	57156774	57156840	57156515	57156555	57157066	57157139
503	"ENSMUSG00000035439.13"	"Haus8"	chr8	-	71255646	71255712	71256007	71256120	71255406	71255565	71256458	71256551
504	"ENSMUSG00000033632.15"	"RP24-483G17.1"	chr18	+	25339713	25340384	25344863	25344962	25289938	25290066	25399925	25400107
505	"ENSMUSG00000061723.18"	"Tnnt3"	chr7	+	142502739	142502757	142504047	142504065	142501828	142501842	142508334	142508353
506	"ENSMUSG00000061723.18"	"Tnnt3"	chr7	+	142505287	142505299	142505515	142505530	142504249	142504264	142508334	142508353
507	"ENSMUSG00000061723.18"	"Tnnt3"	chr7	+	142505515	142505530	142507749	142507788	142504022	142504065	142508334	142508353
508	"ENSMUSG00000061723.18"	"Tnnt3"	chr7	+	142507844	142507863	142508334	142508353	142507749	142507788	142510663	142510709
509	"ENSMUSG00000061723.18"	"Tnnt3"	chr7	+	142513664	142513705	142514325	142514366	142512531	142512622	142515775	142515830
510	"ENSMUSG00000061937.7"	"Csn1s2a"	chr5	+	87780002	87780026	87780108	87780153	87778956	87778983	87781762	87781888
511	"ENSMUSG00000068877.12"	"Selenbp2"	chr3	+	94696991	94697104	94697304	94697490	94696793	94696850	94698042	94698163
512	"ENSMUSG00000038368.16"	"Focad"	chr4	+	88128897	88129052	88154636	88154741	88124587	88124662	88169906	88170008
513	"ENSMUSG00000021196.14"	"Pfkp"	chr13	-	6593100	6593253	6597858	6598011	6588488	6588653	6598738	6598826
514	"ENSMUSG00000022770.16"	"Dlg1"	chr16	+	31846833	31846933	31847635	31847669	31842769	31842839	31853842	31853884
515	"ENSMUSG00000026301.16"	"Iqca"	chr1	-	90077806	90077874	90079013	90079123	90073746	90073829	90080859	90080952
516	"ENSMUSG00000022747.16"	"St3gal6"	chr16	-	58523501	58523672	58523926	58524032	58507447	58507614	58524123	58524169
517	"ENSMUSG00000032604.16"	"Qars"	chr9	+	108511138	108511210	108511330	108511416	108510287	108510348	108511531	108511618
518	"ENSMUSG00000032604.16"	"Qars"	chr9	+	108511330	108511416	108511531	108511618	108511138	108511210	108512482	108512582
519	"ENSMUSG00000032311.17"	"Nrg4"	chr9	-	55249095	55249169	55280889	55280983	55242060	55242207	55282550	55282616
520	"ENSMUSG00000024948.14"	"Map4k2"	chr19	+	6343254	6343386	6343460	6343523	6343103	6343176	6343801	6343883
521	"ENSMUSG00000027489.15"	"Necab3"	chr2	-	154555583	154555692	154555894	154555956	154554899	154554925	154557056	154557081
522	"ENSMUSG00000004535.12"	"Tax1bp1"	chr6	+	52729280	52729468	52733190	52733349	52727198	52727301	52736849	52736998
523	"ENSMUSG00000061981.14"	"Flot2"	chr11	+	78053362	78053453	78054784	78054875	78049477	78049559	78055756	78055880
524	"ENSMUSG00000043410.16"	"Hfm1"	chr5	-	106918376	106918489	106920962	106921076	106917323	106917627	106922812	106922910
525	"ENSMUSG00000022607.16"	"Ptk2"	chr15	-	73343132	73343359	73365040	73365195	73330848	73331015	73394647	73394744
526	"ENSMUSG00000022607.16"	"Ptk2"	chr15	-	73360025	73360337	73365040	73365195	73343132	73343359	73394647	73394744
527	"ENSMUSG00000022607.16"	"Ptk2"	chr15	-	73391758	73391880	73392343	73392447	73343284	73343359	73394647	73394744
528	"ENSMUSG00000026305.15"	"Lrrfip1"	chr1	+	91084945	91085005	91093559	91093637	91068562	91068649	91100576	91100581
529	"ENSMUSG00000039307.16"	"Hexdc"	chr11	+	121214759	121214924	121215170	121215335	121213982	121214070	121216892	121217076
530	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32309892	32310027	32310450	32310487	32308470	32309064	32312126	32312342
531	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32333065	32333204	32334681	32334820	32327960	32328047	32335775	32335843
532	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32333152	32333204	32334681	32334820	32327960	32328047	32335775	32335843
533	"ENSMUSG00000022498.16"	"Txndc11"	chr16	-	11104565	11104659	11116794	11116924	11091585	11091786	11122669	11122767
534	"ENSMUSG00000022498.16"	"Txndc11"	chr16	-	11116794	11116924	11122669	11122767	11104610	11104659	11134267	11134553
535	"ENSMUSG00000061462.17"	"Obscn"	chr11	-	59129569	59129845	59130440	59130641	59128062	59128338	59131546	59131828
536	"ENSMUSG00000060227.15"	"Casc4"	chr2	+	121906697	121906778	121910798	121910897	121905929	121906071	121911870	121912041
537	"ENSMUSG00000041488.16"	"Stx3"	chr19	-	11790047	11790093	11791745	11791845	11789556	11789631	11803493	11803577
538	"ENSMUSG00000031311.17"	"Nono"	chrX	+	101430492	101430552	101437208	101437377	101429554	101429762	101439486	101439680
539	"ENSMUSG00000031311.17"	"Nono"	chrX	+	101430495	101430552	101437208	101437377	101429734	101429762	101439486	101439680
540	"ENSMUSG00000025558.17"	"Dock9"	chr14	-	121591310	121591354	121591811	121591879	121586226	121586342	121594335	121594383
541	"ENSMUSG00000025558.17"	"Dock9"	chr14	-	121591310	121591354	121591811	121591948	121586226	121586342	121594335	121594383
542	"ENSMUSG00000001285.12"	"Myg1"	chr15	+	102336831	102336984	102337100	102337223	102334201	102334361	102337328	102337510
543	"ENSMUSG00000028608.15"	"RP23-40G2.3"	chr4	+	107890118	107890202	107891464	107891521	107889812	107889896	107891954	107892036
544	"ENSMUSG00000028608.15"	"RP23-40G2.3"	chr4	+	107891464	107891521	107891954	107892036	107890118	107890202	107892221	107892253
545	"ENSMUSG00000022111.9"	"Uchl3"	chr14	+	101668528	101668576	101690571	101690647	101666991	101667077	101695158	101695217
546	"ENSMUSG00000061904.12"	"Slc25a3"	chr10	-	91121921	91122043	91122107	91122331	91119526	91119706	91123557	91123706
547	"ENSMUSG00000061904.12"	"Slc25a3"	chr10	-	91121921	91122043	91122206	91122331	91119526	91119706	91123557	91123706
548	"ENSMUSG00000040464.15"	"Gtpbp10"	chr5	-	5547926	5548000	5555237	5555382	5546352	5546405	5557212	5557406
549	"ENSMUSG00000040464.15"	"Gtpbp10"	chr5	-	5547926	5548000	5556064	5556156	5546352	5546405	5557212	5557406
550	"ENSMUSG00000040464.15"	"Gtpbp10"	chr5	-	5555237	5555382	5556064	5556156	5546352	5546405	5557212	5557406
551	"ENSMUSG00000024122.16"	"Pdpk1"	chr17	-	24100810	24100908	24107228	24107271	24098093	24098169	24110847	24111117
552	"ENSMUSG00000032384.16"	"Csnk1g1"	chr9	+	65973478	65973519	65980902	65980972	65958328	65958721	65999394	65999546
553	"ENSMUSG00000037286.15"	"Stag1"	chr9	+	100737977	100738142	100776755	100776832	100643447	100643796	100786491	100786696
554	"ENSMUSG00000062209.15"	"Erbb4"	chr1	-	68290242	68290317	68290438	68290483	68259180	68259313	68298286	68298441
555	"ENSMUSG00000020661.15"	"Dnmt3a"	chr12	+	3902665	3902814	3904139	3904225	3902380	3902471	3905592	3905662
556	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035751	161035804	161035982	161036014	161034928	161035194	161036207	161036244
557	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036014	161036207	161036244	161035751	161035804	161036548	161036579
558	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036014	161036207	161036579	161035751	161035804	161036819	161036852
559	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036244	161036548	161036579	161035982	161036014	161036819	161036852
560	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036579	161036819	161036852	161035982	161036014	161038224	161038272
561	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036548	161036579	161036819	161036852	161035982	161036014	161038224	161038272
562	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036548	161036579	161036819	161036852	161036207	161036244	161038224	161038272
563	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161036852	161038224	161038272	161036207	161036579	161038456	161038478
564	"ENSMUSG00000028073.15"	"Pear1"	chr3	-	87760223	87760385	87762211	87762281	87759476	87759581	87768877	87768943
565	"ENSMUSG00000033249.10"	"Hsf4"	chr8	+	105272459	105272584	105272809	105272933	105272105	105272208	105274645	105274751
566	"ENSMUSG00000025486.17"	"Sirt3"	chr7	-	140865665	140865826	140867730	140867886	140864974	140865184	140869488	140869650
567	"ENSMUSG00000018651.14"	"Tada2a"	chr11	-	84118247	84118307	84121081	84121188	84109953	84110045	84126987	84127095
568	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142834184	142834393	142841582	142841645	142832500	142832601	142842409	142843494
569	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62345234	62345318	62349352	62349493	62344631	62344888	62351377	62351546
570	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62433562	62433699	62438337	62438515	62422874	62423067	62457147	62457323
571	"ENSMUSG00000030990.18"	"Pgap2"	chr7	+	102226270	102226445	102236093	102236346	102223378	102223490	102236447	102236542
572	"ENSMUSG00000025373.14"	"Rnf41"	chr10	+	128432196	128432317	128435312	128435584	128428590	128428703	128436467	128436603
573	"ENSMUSG00000078427.3"	"Sarnp"	chr10	+	128851156	128851182	128853182	128853251	128848760	128848789	128872420	128872510
574	"ENSMUSG00000025495.15"	"Ptdss2"	chr7	+	141152191	141152242	141152774	141152888	141151649	141151784	141152974	141152991
575	"ENSMUSG00000009112.4"	"Bcl2l13"	chr6	+	120865567	120865724	120870765	120870835	120862854	120862962	120876202	120876346
576	"ENSMUSG00000031864.16"	"Ints10"	chr8	+	68824189	68824267	68825051	68825129	68822156	68822250	68827276	68829408
577	"ENSMUSG00000033411.16"	"Ctdspl2"	chr2	+	121978891	121979041	121981151	121981364	121977330	121977469	121986948	121987027
578	"ENSMUSG00000023262.13"	"Acy1"	chr9	-	106434684	106434829	106435095	106435169	106434529	106434598	106435467	106435524
579	"ENSMUSG00000019087.13"	"Atp6ap1"	chrX	+	74300577	74300688	74301960	74302021	74300249	74300324	74302361	74302600
580	"ENSMUSG00000055320.17"	"Tead1"	chr7	+	112841887	112841950	112842039	112842102	112839415	112839480	112856052	112856064
581	"ENSMUSG00000055320.17"	"Tead1"	chr7	+	112842039	112842102	112856052	112856064	112839415	112839480	112856797	112856932
582	"ENSMUSG00000055320.17"	"Tead1"	chr7	+	112842039	112842102	112856052	112856064	112841887	112841950	112856797	112856932
583	"ENSMUSG00000014668.15"	"Chfr"	chr5	+	110136482	110136652	110140116	110140189	110136050	110136194	110140353	110140453
584	"ENSMUSG00000039108.14"	"Lsm14b"	chr2	+	180031360	180031528	180031793	180031871	180027899	180028035	180032060	180032222
585	"ENSMUSG00000031954.6"	"Cfdp1"	chr8	-	111779250	111779409	111830869	111830989	111768490	111768787	111840357	111840485
586	"ENSMUSG00000026193.15"	"Fn1"	chr1	-	71593070	71593235	71595663	71595802	71590766	71590892	71597280	71597387
587	"ENSMUSG00000025013.14"	"Tll2"	chr19	-	41120170	41120295	41121335	41121409	41117234	41117350	41128460	41128566
588	"ENSMUSG00000000538.18"	"Tom1l2"	chr11	-	60262648	60262783	60270317	60270467	60261054	60261213	60274923	60275002
589	"ENSMUSG00000028399.18"	"Ptprd"	chr4	-	76138555	76138573	76139293	76139302	76136810	76136921	76140513	76140702
590	"ENSMUSG00000085936.7"	"RP23-143O13.1"	chr13	-	28669781	28669994	28711116	28711208	28668369	28668704	28772618	28772666
591	"ENSMUSG00000028438.16"	"Kif24"	chr4	-	41409731	41409819	41423451	41423635	41404676	41404798	41428344	41428982
592	"ENSMUSG00000062995.12"	"Ica1"	chr6	-	8653496	8653535	8653629	8653692	8643972	8644242	8656361	8656408
593	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7724186	7724291	7725930	7726036	7724023	7724098	7726197	7726292
594	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7724186	7724291	7726197	7726292	7724023	7724098	7726685	7726765
595	"ENSMUSG00000041890.17"	"Git2"	chr5	-	114739032	114739281	114743775	114743880	114733860	114733943	114745428	114745571
596	"ENSMUSG00000041890.17"	"Git2"	chr5	-	114753010	114753016	114753147	114753153	114752278	114752327	114753278	114753324
597	"ENSMUSG00000056167.7"	"Cnot10"	chr9	-	114629006	114629157	114631821	114631983	114627392	114627535	114632676	114632771
598	"ENSMUSG00000026427.16"	"Eif2d"	chr1	+	131164402	131164506	131164619	131164769	131163519	131163565	131165119	131165209
599	"ENSMUSG00000063458.13"	"Lrmda"	chr14	+	22684828	22684892	22828688	22828782	22596424	22596542	23055954	23056085
600	"ENSMUSG00000040268.17"	"Plekha1"	chr7	+	130885402	130885448	130892180	130892278	130882329	130882386	130897324	130897450
601	"ENSMUSG00000046519.15"	"Golph3l"	chr3	+	95591716	95591905	95607905	95608037	95588933	95589134	95609671	95609786
602	"ENSMUSG00000037725.8"	"Ckap2"	chr8	-	22177666	22177739	22179513	22179595	22176773	22177579	22185683	22185819
603	"ENSMUSG00000029283.17"	"Cdc7"	chr5	+	106976629	106976712	106979294	106979444	106974600	106975660	106982963	106984432
604	"ENSMUSG00000040434.16"	"Gyltl1b"	chr2	-	92367753	92367866	92369267	92369372	92367538	92367664	92369489	92369661
605	"ENSMUSG00000005893.14"	"Nr2c2"	chr6	+	92105281	92105365	92138986	92139026	92091389	92091742	92139779	92139890
606	"ENSMUSG00000032212.10"	"Sltm"	chr9	+	70584752	70584877	70585923	70586088	70581300	70581464	70586634	70586949
607	"ENSMUSG00000037685.15"	"Atp8a1"	chr5	-	67778959	67779033	67780987	67781061	67776128	67776198	67786625	67786666
608	"ENSMUSG00000039607.15"	"Rbms3"	chr9	-	116636368	116636479	116678646	116678697	116586017	116586095	116681130	116681227
609	"ENSMUSG00000026103.14"	"Gls"	chr1	-	52200617	52200651	52204345	52204516	52199854	52199887	52207300	52207359
610	"ENSMUSG00000022471.14"	"Xrcc6"	chr15	+	82017109	82017198	82018980	82019093	82016368	82016475	82022444	82022583
611	"ENSMUSG00000037386.16"	"Rims2"	chr15	+	39452039	39452107	39452223	39452432	39436996	39437922	39454359	39454479
612	"ENSMUSG00000012114.16"	"Med15"	chr16	-	17680548	17680761	17683158	17683188	17674404	17674658	17685452	17685504
613	"ENSMUSG00000048402.14"	"Gli2"	chr1	-	118866571	118866757	119002039	119002206	118855435	118855637	119053301	119053339
614	"ENSMUSG00000048402.14"	"Gli2"	chr1	-	118867978	118868181	118890295	118890401	118866571	118866757	119002039	119002206
615	"ENSMUSG00000073795.11"	"AC107822.4"	chr7	-	139975861	139975958	139975977	139976128	139972441	139972607	139976474	139976673
616	"ENSMUSG00000032228.16"	"Tcf12"	chr9	-	72006700	72006762	72015637	72015711	72000415	72000518	72109675	72109748
617	"ENSMUSG00000031885.14"	"Cbfb"	chr8	+	105178592	105178709	105194474	105194591	105171305	105171392	105202451	105202547
618	"ENSMUSG00000031885.14"	"Cbfb"	chr8	+	105194474	105194591	105202451	105202578	105178592	105178709	105215903	105217981
619	"ENSMUSG00000024680.12"	"Ms4a2"	chr19	-	11618726	11618783	11618853	11618898	11618415	11618514	11619616	11619673
620	"ENSMUSG00000024680.12"	"Ms4a2"	chr19	-	11618726	11618783	11618853	11619009	11618415	11618514	11619616	11619673
621	"ENSMUSG00000028107.14"	"Tars2"	chr3	-	95746534	95746697	95747438	95747656	95746032	95746170	95748041	95748140
622	"ENSMUSG00000033808.16"	"Tmem87a"	chr2	-	120362878	120362940	120363361	120363435	120360038	120360094	120369243	120369347
623	"ENSMUSG00000033808.16"	"Tmem87a"	chr2	-	120373910	120373979	120374487	120374559	120371523	120371632	120375418	120375512
624	"ENSMUSG00000037461.10"	"Ints7"	chr1	+	191583178	191583325	191586523	191586661	191575761	191575951	191594426	191594473
625	"ENSMUSG00000007035.15"	"Msh5"	chr17	-	35042097	35042180	35043728	35043764	35041469	35041515	35044024	35044134
626	"ENSMUSG00000027646.15"	"Src"	chr2	+	157424827	157424935	157431609	157431715	157424391	157424414	157439200	157439277
627	"ENSMUSG00000038290.15"	"Smg6"	chr11	+	74946006	74946219	74981851	74981913	74945521	74945632	74990069	74990215
628	"ENSMUSG00000005540.10"	"Fcer2a"	chr8	-	3688533	3688596	3688797	3688860	3688286	3688349	3689776	3689830
629	"ENSMUSG00000023018.5"	"Smarcd1"	chr15	+	99704330	99704453	99705626	99705743	99703737	99703860	99707310	99707412
630	"ENSMUSG00000074895.10"	"Eif4e1b"	chr13	+	54784190	54784301	54784353	54784562	54784002	54784101	54784808	54784904
631	"ENSMUSG00000022789.15"	"Dnm1l"	chr16	-	16318444	16318477	16318763	16318841	16316601	16316778	16319451	16319508
632	"ENSMUSG00000035642.16"	"Aamdc"	chr7	-	97568451	97568615	97569686	97569774	97565150	97565300	97575587	97575691
633	"ENSMUSG00000020716.16"	"Nf1"	chr11	+	79463232	79463295	79468113	79468154	79458770	79458906	79468716	79468875
634	"ENSMUSG00000038371.15"	"Sbf2"	chr7	-	110341289	110341364	110347886	110347982	110339889	110340074	110348854	110348995
635	"ENSMUSG00000038371.15"	"Sbf2"	chr7	-	110489220	110489358	110560257	110560346	110464587	110464707	110614706	110614761
636	"ENSMUSG00000038535.17"	"Zfp280d"	chr9	+	72295974	72296035	72298701	72298848	72295278	72295322	72301700	72301766
637	"ENSMUSG00000038535.17"	"Zfp280d"	chr9	+	72339615	72340339	72351524	72351570	72339011	72339048	72360285	72360341
638	"ENSMUSG00000005583.16"	"Mef2c"	chr13	+	83625264	83625408	83625469	83625607	83592777	83592981	83633054	83633241
639	"ENSMUSG00000026767.12"	"Fam188a"	chr2	-	12401024	12401076	12403997	12404168	12400022	12400137	12405859	12405920
640	"ENSMUSG00000054280.14"	"Prr14l"	chr5	-	32844043	32844564	32851881	32851998	32835615	32835688	32854092	32854256
641	"ENSMUSG00000025964.15"	"Adam23"	chr1	+	63581136	63581227	63585364	63585455	63572886	63572998	63592607	63596276
642	"ENSMUSG00000021612.15"	"Slc6a18"	chr13	-	73666692	73666783	73666854	73666998	73666310	73666470	73668130	73668287
643	"ENSMUSG00000021612.15"	"Slc6a18"	chr13	-	73666692	73666783	73666854	73667059	73666310	73666470	73668130	73668287
644	"ENSMUSG00000017781.17"	"Pitpna"	chr11	+	75603724	75603735	75608106	75608114	75603388	75603480	75609104	75609179
645	"ENSMUSG00000029647.15"	"Pan3"	chr5	+	147488110	147488258	147519504	147519752	147455117	147455188	147521829	147521934
646	"ENSMUSG00000022995.16"	"Enah"	chr1	-	181931173	181931185	181935659	181935716	181930677	181930762	181956393	181956571
647	"ENSMUSG00000022995.16"	"Enah"	chr1	-	181931173	181931185	181945040	181945052	181930677	181930762	181956393	181956571
